scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,pair,slope,correlation
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,"0,1",-0.43766836031937356,-0.6707897659736993
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,"0,2",0.16397726935553775,0.5271398837742671
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,"1,1",-0.02165349909081844,-0.129437456917447
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,"1,2",0.1452504140132421,0.5494620818868542
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,"2,2",-0.026858732422034643,-0.12740379777869462
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"0,0",-0.058664916869277696,-0.4364213853660184
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"0,1",-0.3490927111176177,-0.6435394383947113
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"0,2",0.1812374749640219,0.5548294433708009
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"1,1",0.009970158409918354,0.05688534906402558
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"1,2",0.1571060333696081,0.5752196034606973
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,"2,2",-0.047859884834419435,-0.21388591154505768
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"0,0",-0.040774234933441296,-0.3365721448371723
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"0,1",0.007233400957968546,0.0862440612341274
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"0,2",0.05346882682582625,0.5556742983418572
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"1,1",-0.010710517869930786,-0.05319771990257701
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"1,2",-0.021655258400971995,-0.20931619831302087
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,"2,2",-0.024985447525954337,-0.12257415196622817
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"0,0",-0.03485558939316941,-0.30835669461131554
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"0,1",-0.4219669712890669,-0.6636481978082751
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"0,2",0.16737778801377584,0.5365097152745575
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"1,1",-0.0024313628397718955,-0.01343535920154454
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"1,2",0.14191181865366692,0.5562957426690536
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,"2,2",-0.027753041105574867,-0.13073709670203523
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"0,0",-0.04960793471522084,-0.4275331330829656
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"0,1",0.014291499411857781,0.1759570134181325
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"0,2",0.004395537486190047,0.3472292214009027
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"1,1",0.004775233817377543,0.027096869884225806
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"1,2",0.0037870436312736765,0.08132472359872911
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,"2,2",-0.04829004240928757,-0.22212916798096344
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"0,0",-0.03963592581102067,-0.31001267062256976
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"0,1",-0.004959495937566655,-0.056900125883370824
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"0,2",0.03592958602178205,0.413074240192079
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"1,1",-0.01828084049129407,-0.09103903882055366
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"1,2",-0.04491696615117323,-0.33278535362406586
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,"2,2",-0.026565517355924193,-0.12803070928999205
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"0,0",-0.028559665752460574,-0.18971764130425103
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"0,1",-0.40850496493624083,-0.6616220829115113
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"0,2",0.16929184323998375,0.5382791733944419
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"1,1",-0.012061819054328139,-0.06617342360497941
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"1,2",0.14463281894363517,0.5582965499701431
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,"2,2",-0.011954247971536155,-0.0577495880259445
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"0,0",-0.04589149242125178,-0.27874957136125617
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"0,1",-0.4295803413477259,-0.665257347980835
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"0,2",0.1665427849804562,0.5349078736016146
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"1,1",-0.02707439939822532,-0.14758917982179295
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"1,2",0.14056575551410794,0.5545477154338432
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,"2,2",-0.03079021068050313,-0.1444306711729432
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"0,0",-0.0589837159226851,-0.4777223890280273
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"0,1",-0.025904972568485563,-0.23876855760059099
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"0,2",0.000872807513049251,0.32398706066558985
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"1,1",-0.011778978402760036,-0.06638474238697928
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"1,2",0.05426220147461357,0.6887093288895407
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,"2,2",-0.06173527942281861,-0.26008050398455324
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"0,0",-0.030767126614118546,-0.2054368274299278
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"0,1",-0.39095745807573634,-0.6620262557986505
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"0,2",0.17042456985697801,0.5363604613419299
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"1,1",0.004070021809389468,0.02256324124592732
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"1,2",0.15578054759122723,0.5608429349595333
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,"2,2",-0.042057947489195835,-0.19216022658648738
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"0,0",-0.035419904941100824,-0.289765744437215
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"0,1",-0.0077728756303944435,-0.08723080493614616
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"0,2",0.0352750517920014,0.4048873267835559
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"1,1",-0.028444984372600658,-0.13819346817961137
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"1,2",-0.04767147725946538,-0.33515661708960215
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,"2,2",-0.0024036383735761852,-0.011734978098237
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"0,0",-0.052803743479811725,-0.3789034364798827
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"0,1",0.0019903895950807377,0.023731442574217724
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"0,2",0.04763521241281051,0.518849406570455
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"1,1",-0.027015247258323806,-0.1323548417259887
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"1,2",-0.021920017241897013,-0.21177209082260104
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,"2,2",-0.014694798567678007,-0.06967133684523825
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"0,0",-0.027435188383775715,-0.2447295152659062
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"0,1",-0.37866738521772875,-0.6449330157124289
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"0,2",0.16997134849232598,0.5504594438669763
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"1,1",-0.02807381604156049,-0.15348237603614812
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"1,2",0.15469768359075206,0.5773866298377857
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,"2,2",-0.014270199087293232,-0.06802861936821808
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"0,0",-0.05240658991778772,-0.3864661735255424
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"0,1",-0.37817151222742945,-0.6491904037815139
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"0,2",0.17627226047409908,0.5524806071048558
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"1,1",-0.022097968351448997,-0.12269220365711526
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"1,2",0.1497995789881467,0.5702949015341707
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,"2,2",-0.011475214807017813,-0.05178205086703585
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"0,0",-0.04075388334579706,-0.31526232305311197
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"0,1",0.002771715144188099,0.033042913446766825
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"0,2",0.037612655808350194,0.4196930950664233
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"1,1",-0.023544451407637938,-0.11651735477376163
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"1,2",-0.03998893967684739,-0.32323135400269165
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,"2,2",-0.028042552375396407,-0.1327267036983474
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"0,0",-0.04380491244344238,-0.39134678334230905
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"0,1",-0.06091730534619788,-0.44611069904937406
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"0,2",0.0008384274460668451,0.3233647714035259
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"1,1",-0.029807281906250167,-0.15237868940839824
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"1,2",0.04895625163890313,0.676174115274406
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,"2,2",0.009936533739489226,0.048648459391543046
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"0,0",-0.03695637801131576,-0.23301404519184135
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"0,1",-0.4215881601847389,-0.6621422742789281
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"0,2",0.17215657350598246,0.541096324151468
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"1,1",-0.02794748910379513,-0.15015900661480136
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"1,2",0.14157847394618658,0.558479937593375
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,"2,2",-0.04900444423416256,-0.2204080673863667
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"0,0",-0.0419881280248988,-0.3508292416367385
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"0,1",-0.0040518254691396015,-0.04672613396900605
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"0,2",0.038613178974501096,0.4160024777416835
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"1,1",-0.014811216496096045,-0.07362830000436058
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"1,2",-0.03620522279003313,-0.3131081758051509
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,"2,2",-0.024785036702542455,-0.11838338497224606
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"0,0",-0.02583199485564095,-0.23320515308545506
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"0,1",-0.38353281143113094,-0.6505521364483585
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"0,2",0.17108939328571554,0.5485675870733159
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"1,1",-0.03612757072142171,-0.19456688339021702
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"1,2",0.15317600434134532,0.5716679200600312
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,"2,2",-0.02275547023608011,-0.10546666820659088
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"0,0",-0.06735664264798125,-0.4823134673480049
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"0,1",-0.002992491083143099,-0.034876484461638796
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"0,2",0.04525112929293131,0.44806450815507076
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"1,1",-0.028928815811322922,-0.1429702163503483
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"1,2",-0.02794707775266394,-0.28464160846153236
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,"2,2",-0.025843947848580236,-0.12420851425024945
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"0,0",-0.02985241066186283,-0.29445156308441506
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"0,1",0.004508589488899398,0.054067211155168146
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"0,2",0.0028377068548633005,0.3407447036840554
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"1,1",-0.03001737255115053,-0.17412717815949227
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"1,2",0.006957695436615721,0.1564094313496915
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,"2,2",-0.03937865303828278,-0.18413753854424691
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"0,0",-0.06081068847278411,-0.42509934999802423
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"0,1",0.006531989831219025,0.07835676277413856
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"0,2",0.039036923428813854,0.41614826411682854
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"1,1",-0.013294614701626144,-0.06634198790824856
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"1,2",-0.03547167367016841,-0.31094030202490225
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,"2,2",-0.03535688557456428,-0.1661084676008746
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"0,0",-0.03035092297110517,-0.2947153317888654
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"0,1",0.011730484971808735,0.14289045923815943
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"0,2",0.03685575592534694,0.40717845116557977
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"1,1",-0.024875080601483784,-0.1477753292012222
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"1,2",-0.04852938361319437,-0.33682096220713836
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,"2,2",-0.022133527682814964,-0.10617304676452723
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"0,0",-0.01338743443641386,-0.14493443048505278
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"0,1",0.008077550390448347,0.09594061878518147
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"0,2",0.034063250804300504,0.4036553669243923
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"1,1",-0.04244097748777214,-0.2395546002044785
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"1,2",-0.050966580535559206,-0.3403246310008072
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,"2,2",-0.018800939625723666,-0.09054913957659763
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"0,0",-0.0354706986362881,-0.3102740451941796
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"0,1",0.005951611777058392,0.07228730416892072
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"0,2",0.036983556268668186,0.41444069096369496
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"1,1",-0.008194335688395686,-0.04167877817838942
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"1,2",-0.0415888238000255,-0.32634623628596293
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,"2,2",-0.02507933769270108,-0.11973112547732853
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"0,0",-0.030969113224388896,-0.20310633434174313
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"0,1",-0.38492808393541866,-0.6587882334874775
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"0,2",0.17037343370233646,0.5387471048337031
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"1,1",-0.030161194596504577,-0.16108162880039806
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"1,2",0.1566478582333476,0.5642862726789302
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,"2,2",-0.024509239193706223,-0.11587542511245262
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"0,0",-0.03167676147305349,-0.20381886839378552
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"0,1",-0.3922067504814142,-0.6572203807690657
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"0,2",0.1684458292560768,0.5401283361134405
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"1,1",-0.026751470284077285,-0.14419550784227075
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"1,2",0.15798611299706905,0.5676919312107315
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,"2,2",-0.03132414907005177,-0.1462106040588332
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"0,0",-0.034767013501212696,-0.2261430971784928
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"0,1",-0.40465557218416487,-0.6633876015766416
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"0,2",0.16679933416921336,0.5341916579958489
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"1,1",-0.036205094119918735,-0.19086215708355586
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"1,2",0.1523563091523628,0.5596595668321129
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,"2,2",-0.017403296681816366,-0.08355048652532619
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"0,0",-0.0100206428928118,-0.0653965857448785
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"0,1",-12.288215147561235,-0.17372792211417679
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"0,2",0.13130640410364908,0.3984388670954789
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"1,1",-0.31824655861304857,-0.6143898322334927
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"1,2",0.10439376298425897,0.3868916691685886
growth,0,8,true,poisson_shared,g03_o1,3,False,True,"2,2",0.3426492492253243,0.6869680924114548
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"0,0",-0.03802154889978684,-0.2113925412523205
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"0,1",-3.2978645937468416,-0.22376163244038932
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"0,2",0.14328088878182402,0.4267233422867011
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"1,1",-0.06893834003094991,-0.29559199393042834
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"1,2",0.14524979029784438,0.4404282940096409
growth,0,8,true,poisson_shared,g13_o1,13,False,True,"2,2",-0.01657961174718451,-0.05510212561862328
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"0,0",-0.00520172682813504,-0.030966620219743255
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"0,1",-1.5898590297929018,-0.29576556891005984
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"0,2",0.14704751226965304,0.44923232958709947
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"1,1",-0.25896351484924623,-0.5865232144931944
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"1,2",0.12372604899310248,0.4618383062004234
growth,0,8,true,poisson_shared,g07_o1,7,False,True,"2,2",0.018645242403226393,0.05052133721043879
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"0,0",0.06866911347820931,0.26972428820289146
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"0,1",-0.1552852639984682,-0.33319063110913644
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"0,2",0.043785207088679765,0.4564503388269985
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"1,1",-0.14087821315587506,-0.3853650856436029
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"1,2",-0.06892050703470731,-0.42426856073041486
growth,0,8,true,poisson_shared,g17_o1,17,False,True,"2,2",-0.007421994808118126,-0.04025258345160567
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"0,0",-0.001875262504649571,-0.011343352969568935
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"0,1",-1.4107931611336355,-0.31311261787914957
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"0,2",0.15174636968822658,0.45493038850552364
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"1,1",-0.23298729782930394,-0.5676460376453746
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"1,2",0.12159654807062102,0.46628847750566954
growth,0,8,true,poisson_shared,g06_o1,6,False,True,"2,2",0.04728796795694505,0.1221837674312438
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"0,0",-0.013004265977956467,-0.09016694749648456
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"0,1",-0.0047446000418990475,-0.03970987649330607
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"0,2",0.00984325643785336,0.365393499330639
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"1,1",0.004728096926517672,0.02294894552584289
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"1,2",-0.006349192451176516,-0.15322720718079264
growth,0,8,true,poisson_shared,g22_o1,22,False,True,"2,2",-0.0137880914009805,-0.06853477414588136
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"0,0",0.1688879895034588,0.8848905834383292
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"0,1",-0.06950839848370745,-0.32664723950122526
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"0,2",0.04298162521676906,0.45158114727552545
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"1,1",-0.11282400817192727,-0.36087792047430406
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"1,2",-0.051107303935555445,-0.3587604078338312
growth,0,8,true,poisson_shared,g16_o1,16,False,True,"2,2",-0.029398317041270015,-0.14727074069699422
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"0,0",0.04960328730492976,0.4090620957610579
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"0,1",-7.9136902954894,-0.18746261920711346
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"0,2",0.1282469993513988,0.4080189160707922
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"1,1",-0.31718366711785917,-0.6204387551691977
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"1,2",0.09592289686640319,0.39867717663915814
growth,0,8,true,poisson_shared,g02_o1,2,False,True,"2,2",0.36197115049375983,0.6980621361499443
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"0,0",0.020974388030967035,0.16021908855445
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"0,1",-37.45655617340406,-0.15525866229175972
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"0,2",0.12820453523834852,0.3818709704420781
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"1,1",-0.15448546224659934,-0.4819145309207465
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"1,2",0.09626466478604193,0.3560913938012274
growth,0,8,true,poisson_shared,g12_o1,12,False,True,"2,2",0.30666636281774834,0.6694176961597395
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"0,0",0.020703803703613455,0.1692644718631732
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"0,1",-0.08399283465115627,-0.4186393579064101
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"0,2",0.0023112746193750832,0.3381597690341176
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"1,1",0.008787539040287892,0.04386804069195584
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"1,2",0.05125333648165216,0.6431167957866013
growth,0,8,true,poisson_shared,g15_o2,15,False,False,"2,2",0.004230828269371571,0.02179976349388838
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"0,0",0.02942157394071214,0.23269690415350155
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"0,1",-2.016687257470078,-0.2634356421416007
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"0,2",0.14679945228587832,0.4399367262201823
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"1,1",-0.2457463061295452,-0.5706763359377581
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"1,2",0.1303805077856596,0.451181868466668
growth,0,8,true,poisson_shared,g21_o2,21,False,False,"2,2",0.011420268559276527,0.032519520252737334
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"0,0",-0.005788129910598414,-0.031239911263832833
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"0,1",0.04153140671895302,0.356516928026212
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"0,2",0.038973059749701576,0.38748957975834936
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"1,1",-0.11781611631477046,-0.38115255676071136
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"1,2",-0.0653067406015521,-0.4542201297186275
growth,0,8,true,poisson_shared,g09_o1,9,False,True,"2,2",-0.013191942723699538,-0.06613640065780366
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"0,0",0.1566087138463663,0.8697445612596173
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"0,1",-0.1586926372358465,-0.43000327068806943
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"0,2",0.054889960641256764,0.5202174872176393
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"1,1",-0.11873158239489395,-0.4050490728183609
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"1,2",0.0007644040918251789,0.007769438222428277
growth,0,8,true,poisson_shared,g19_o1,19,False,True,"2,2",-0.003953669671482737,-0.021084830166653593
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"0,0",-0.014409441439790284,-0.09123037416362419
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"0,1",-9.409919679740597,-0.18017987536247607
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"0,2",0.13311618196310718,0.4033924791810782
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"1,1",-0.3177769839346937,-0.6145634465539698
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"1,2",0.10682659147859161,0.3949871839478088
growth,0,8,true,poisson_shared,g08_o1,8,False,False,"2,2",0.35144657171662674,0.6907472266672815
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"0,0",0.05062574465324999,0.23938366505233946
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"0,1",-0.4723680522842517,-0.6123570148896135
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"0,2",0.18338221429180548,0.5328560250843094
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"1,1",-0.19255830999520396,-0.5363808599158268
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"1,2",0.14838261234251973,0.5558818257074408
growth,0,8,true,poisson_shared,g18_o1,18,False,True,"2,2",0.007707602092247397,0.03936066293564017
growth,0,8,true,poisson_shared,g16_o2,16,False,False,"0,0",0.1608448364390851,0.8796658087159512
