scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,node,branch,component,mean,lower,upper,t0,t1,young,old,harmonic,arithmetic
constant,0,5,true,poisson_separate,g19_o1,19,False,True,n2,,IBD,18745.94742048821,17725.00016208758,19593.037014941816,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,root,,IBD,16067.289730076309,15658.203076881953,16579.929292435234,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,a,,SNP,5838.850410227361,5224.890911021022,5989.081846583113,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,b,,SNP,782429.7441944287,646766.8132533038,1516336.9488657562,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,c,,SNP,8178.897379836726,6788.275663092026,8445.296153716383,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,c.1,,SNP,7096.720731921435,6949.527166687563,7306.359254561859,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,c.2,,SNP,432617.27867784636,349148.6728147957,731746.2902139985,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,n1,,SNP,423700.9515134649,361281.2483889871,718521.9060572906,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,n2,,SNP,75376.03790420335,69307.49799727145,87395.40457234223,,,,,,
constant,0,5,true,poisson_separate,g19_o1,19,False,True,root,,SNP,17356.165356258774,16457.866223564914,18397.75167666882,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a,,IBD,12336.411590106434,11476.284876381416,12541.035480791585,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,b,,IBD,20826.420803507863,19024.91344692915,22289.89836170166,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,c,,IBD,14901.09485962205,14379.29228902563,15426.626392763459,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a.1,,IBD,37319.24562262405,33548.510183990824,38005.62735762295,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a.2,,IBD,20618.164137991447,20172.131548159465,21180.24959336364,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,n1,,IBD,24544.464736202994,23759.731468498943,25337.486634123805,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,n2,,IBD,24378.452398583355,23582.914021963,25056.013436382535,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,root,,IBD,37241.81023245831,34763.78509855595,37660.875269086624,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a,,SNP,7111.3795681646425,6788.433682322329,7408.817760906167,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,b,,SNP,721174.900367686,582711.3030145155,1240470.7213899116,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,c,,SNP,2445.6832911476167,2377.25848531264,2470.2682295157365,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a.1,,SNP,19116.586426212205,16977.022927838527,19768.197381476002,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,a.2,,SNP,17296.036095387608,16609.987168183987,17386.29889765573,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,n1,,SNP,20713.266956828593,19820.108529410198,20929.167025409122,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,n2,,SNP,19989.8144915503,19340.131902737096,20117.44284446512,,,,,,
constant,0,5,true,poisson_separate,g08_o1,8,False,True,root,,SNP,17714.945636756773,17292.71435372803,17833.50027982871,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,a,,IBD,12325.108360192724,11700.233020665373,12614.117494436412,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,b,,IBD,22086.025548308637,20426.160557960196,22246.16437746813,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c,,IBD,14553.26969106648,13725.186209622836,14800.259936176155,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c.1,,IBD,25613.351217922544,24718.063067294657,27056.850987588907,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c.2,,IBD,25322.27004241695,25121.18112801563,28640.91266127216,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,n1,,IBD,26356.33701071201,25846.1437491043,28586.206258679787,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,n2,,IBD,26798.676006096957,25988.695875819907,28947.089327847996,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,root,,IBD,27198.994028267727,26612.731361837228,28732.247131310152,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,a,,SNP,7789.480103649226,7367.114759126214,8485.74746341055,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,b,,SNP,744898.5128190626,706494.3807071365,1189328.3949250586,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c,,SNP,2244.616797815824,2199.182009157712,2248.1226093788287,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c.1,,SNP,22873.478599228034,22735.82696875106,24129.93286953497,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,c.2,,SNP,20248.094400931608,19724.243142339536,28816.837738989147,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,n1,,SNP,26932.70572978316,26057.90533399594,28872.013494735173,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,n2,,SNP,28608.957447312798,28076.769153325058,28918.933502440337,,,,,,
constant,0,5,true,poisson_separate,g18_o1,18,False,True,root,,SNP,30221.453654324006,28926.21178486063,30329.803491806946,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,a,,IBD,12635.280670703241,12639.706707748033,12640.213145283475,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,b,,IBD,21647.19254490688,21627.183391461196,21627.72664029193,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c,,IBD,15626.28473858516,15625.025335746475,15625.221382059412,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,n1,,IBD,19069.998235360385,19056.67216782924,19056.759856057677,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c.1,,IBD,16983.606194047687,16974.41700494432,16974.682557797216,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c.2,,IBD,17069.66455968339,17085.56342007189,17085.565018665366,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,n2,,IBD,16793.101796237268,16786.073921298237,16786.116862590603,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,root,,IBD,17215.56843585384,17212.579004347866,17212.626646422283,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,a,,SNP,5814.27134551365,5818.657494229803,5818.86180288739,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,b,,SNP,595388.453486789,595413.5404844007,595432.5367483627,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c,,SNP,4942.694674563385,4945.179686143187,4945.246502369409,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,n1,,SNP,43193.94968345833,43216.43363856605,43216.54355660878,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c.1,,SNP,10940.245404897601,10901.033759478425,10902.799199984333,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,c.2,,SNP,13152.228534072503,13201.872630664522,13202.136184601144,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,n2,,SNP,16618.952056587346,16624.998648606772,16625.04073529908,,,,,,
constant,0,5,true,poisson_separate,g16_o2,16,False,False,root,,SNP,14761.754578710692,14762.214850502378,14762.286842704896,,,,,,
constant,0,5,true,poisson_separate,g22_o2,22,False,False,a,a,IBD,13186.538307509149,12551.958461745657,14310.03209565123,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b,b,IBD,15957.887978340666,14326.896514141343,16650.297412372933,0,10,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,c,c,IBD,14293.49548272741,13096.305713608022,14420.85585934306,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,loop1,loop1,IBD,17972.170716923258,16015.876140066175,18333.561634353813,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,loop2,loop2,IBD,17847.655857710037,15600.842859830527,18193.197396015315,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,anc_b,anc_b,IBD,17996.72396739146,16040.563401992913,18280.880648870796,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b.1,b.1,IBD,15594.929479847096,14444.155733888656,16117.165065134419,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b.2,b.2,IBD,29849.257128122266,24151.193055470547,30691.65331362913,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,right,right,IBD,29479.827299191176,23604.27806340234,30632.668176406274,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,left,left,IBD,13911.145753057624,12850.72576975253,14134.832215949595,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,root,root,IBD,16666.661926360575,15464.897953854246,16827.583168312274,300,,15000.0,15000.0,15000.0,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,a,a,SNP,15531.783113997071,11063.641467544301,16524.796115877267,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b,b,SNP,27541.88789598961,21937.463274347898,28373.294324182873,0,10,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,c,c,SNP,26537.593630785952,25127.75844279355,30178.940282971616,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,loop1,loop1,SNP,22135.603536406514,21213.378036265865,24414.95976718317,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,loop2,loop2,SNP,24924.630243787968,19346.181976633732,25680.896745925416,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,anc_b,anc_b,SNP,20961.85583036024,20145.010714428696,23093.62915944939,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b.1,b.1,SNP,20552.460495629744,18585.11956648677,20911.86956600661,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,b.2,b.2,SNP,23958.28760343719,23508.339790948874,27530.48274746273,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,5,true,poisson_separate,g22_o2,22,False,False,right,right,SNP,23825.409417674662,23405.71757811163,27286.250933333424,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,left,left,SNP,18240.818311088522,16612.112830322167,18461.751948833546,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g22_o2,22,False,False,root,root,SNP,17712.91029430691,16758.80683666454,17844.648610723758,300,,15000.0,15000.0,15000.0,15000.0
constant,0,5,true,poisson_separate,g12_o2,12,False,True,a,,IBD,12351.722772351588,11106.060743334747,13305.548225230603,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b,,IBD,21627.183246766468,19712.736798681333,23435.04325255382,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,c,,IBD,14270.365643399171,13315.365140434786,15664.25012501347,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,n1,,IBD,25870.56607844543,25433.38562935971,26767.33049795671,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b.1,,IBD,29428.49025998578,28280.014656420495,34759.982660259106,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b.2,,IBD,26152.263742594703,25542.539011619174,27047.859599558957,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,n2,,IBD,26156.378772377964,25437.9494288973,27073.651832109874,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,root,,IBD,29163.773853542592,28071.22991702439,34506.68103192663,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,a,,SNP,7475.088304977407,6896.730182077921,7869.381514505946,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b,,SNP,1062230.953092306,777359.034039612,1302756.2022049762,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,c,,SNP,2385.988427283401,2254.2297002340574,2414.118673611472,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,n1,,SNP,36763.008868852194,34764.41776043705,41674.58804899975,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b.1,,SNP,43382.61138374813,32704.84363206881,44672.72111589167,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,b.2,,SNP,46348.986381219096,43593.380546101376,51506.83709176412,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,n2,,SNP,42192.67559846823,40068.799642122605,47561.679799130376,,,,,,
constant,0,5,true,poisson_separate,g12_o2,12,False,True,root,,SNP,38592.609224471824,25674.678917786343,39505.08813612405,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a,,IBD,10824.334499613225,10380.619086584496,12169.040448581245,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,b,,IBD,20981.726125837016,20625.68219005061,23194.270611194785,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,c,,IBD,15511.262846037514,15026.911105123672,16706.723803284218,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a.1,,IBD,17877.15485246831,17225.07271539553,19062.70569976933,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a.2,,IBD,16133.034652549375,15604.29038166786,17207.247863275607,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,n1,,IBD,17796.47087944233,17097.107559671458,19361.93495897844,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,n2,,IBD,19008.135943307607,18664.11355716755,20337.89390733111,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,root,,IBD,17933.895339306055,17500.109070132883,18875.293543449723,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a,,SNP,4631.035509722567,4326.574272702256,4932.78142548577,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,b,,SNP,639680.2158032096,461720.0746995506,734351.2097485219,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,c,,SNP,5835.440328793462,5685.954248652872,6107.905966129364,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a.1,,SNP,13883.494815881597,11055.600186288406,21489.98798151635,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,a.2,,SNP,32670.60398819876,28224.225667879135,34317.052137225626,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,n1,,SNP,48395.73272082626,43692.18468916218,52287.83279291297,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,n2,,SNP,19274.0487727727,18040.82075378144,19820.090740766656,,,,,,
constant,0,5,true,poisson_separate,g05_o1,5,False,True,root,,SNP,16658.98034927543,15682.220506105628,17981.23233290239,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,a,,IBD,11969.483820775295,10899.707335153864,12454.82123545041,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,b,,IBD,21367.985677449582,19545.289204684155,23081.743332476377,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c,,IBD,15179.14696261674,13409.813937835474,16598.932910302912,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c.1,,IBD,26763.961580492534,24648.555645064338,28751.247803991235,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c.2,,IBD,23881.118254168185,20860.505966888435,26375.892284557107,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,n1,,IBD,26787.03611005518,25143.145466151815,28808.192223246177,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,n2,,IBD,28178.166210014697,26579.788273313665,29677.25653533668,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,root,,IBD,28198.64066458541,26658.462173921114,29921.650375524245,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,a,,SNP,7435.849180924409,6777.815470917964,7796.575006277605,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,b,,SNP,801355.7754937992,672483.815773638,1071073.7919293907,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c,,SNP,2120.5979449730285,2036.2142679373956,2209.912525156519,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c.1,,SNP,18493.874104473925,17468.72217338289,19484.946546079296,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,c.2,,SNP,14341.37398686343,12835.729636433212,15791.536683731438,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,n1,,SNP,18469.65709695628,17701.341869637126,19349.18509718571,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,n2,,SNP,19950.546984693665,19074.73731281349,20789.936745652965,,,,,,
constant,0,5,true,poisson_separate,g21_o1,21,False,False,root,,SNP,19431.760311609363,18642.044863455532,20168.22160765611,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a,,IBD,11877.266146604965,10347.78482296663,12283.582551194539,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,b,,IBD,23077.01271276773,20668.68724447261,24852.406022423984,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,c,,IBD,17085.097099969706,16203.68352712483,17868.28887222036,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a.1,,IBD,12429.333213602293,11514.017148086286,13789.350327256374,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a.2,,IBD,15990.96115953295,14732.66237081005,16935.590383865547,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,n2,,IBD,15910.068970143839,14708.190956657936,16452.708177679317,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,n1,,IBD,18844.2033225276,17681.48172365946,20058.40220923589,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,root,,IBD,19371.40128203312,18411.010927445033,20336.070802489947,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a,,SNP,4527.995985475532,3853.3214217515347,5688.573166793815,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,b,,SNP,437437.686240381,355364.0182971035,749569.3919235768,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,c,,SNP,5496.90814157778,5234.497707716147,5797.065705356696,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a.1,,SNP,5951.959500410976,5144.231950526641,6145.000726746844,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,a.2,,SNP,6282.387183632709,5622.042927803278,7110.5056142768935,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,n2,,SNP,6352.600998182185,5923.340470768662,6676.821592207197,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,n1,,SNP,33342.36927759766,31724.639414915113,38366.982981322646,,,,,,
constant,0,5,true,poisson_separate,g09_o2,9,False,True,root,,SNP,15611.00468333404,14769.397534005375,15776.405460493374,,,,,,
constant,0,5,true,poisson_separate,g15_o1,15,False,False,a,a,IBD,12699.53872296002,12687.350865341008,12687.414565718933,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b,b,IBD,14762.76053825462,14716.239777609226,14716.694335392845,0,30,15000.0,15000.0,18461.53846153846,19500.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,c,c,IBD,16771.997107337225,16779.680725887374,16780.080281321374,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b.1,b.1,IBD,14507.456639054568,14476.766326055369,14477.60124855534,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b.2,b.2,IBD,14082.750261836107,14019.649041408766,14019.759854977558,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,5,true,poisson_separate,g15_o1,15,False,False,n1,left,IBD,13926.033415899845,13898.623124000856,13939.417663379656,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,n2,right,IBD,15774.188052510955,15781.842253378354,15782.069582373677,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,root,root,IBD,15322.18580705066,15324.867060764811,15325.215038628989,300,,15000.0,15000.0,15000.0,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,a,a,SNP,19013.098972885076,19055.440039553338,19055.480572320394,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b,b,SNP,17596.32002049728,17602.740937054965,17620.71360225087,0,30,15000.0,15000.0,18461.53846153846,19500.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,c,c,SNP,11558.412582542072,11513.01100595116,11513.127799286474,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b.1,b.1,SNP,18150.710644025003,18171.48139519109,18172.677719592513,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,b.2,b.2,SNP,16722.148487799604,15756.579106906313,16783.00112955455,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,5,true,poisson_separate,g15_o1,15,False,False,n1,left,SNP,18260.782804965795,18290.82914114786,18291.176531514233,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,n2,right,SNP,14697.46376553099,14639.119466510108,14714.67838280473,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,5,true,poisson_separate,g15_o1,15,False,False,root,root,SNP,15592.623585512407,15604.729341715674,15604.737603531488,300,,15000.0,15000.0,15000.0,15000.0
constant,0,5,true,poisson_separate,g01_o1,1,False,True,a,,IBD,12647.736594199474,11464.595939762172,12779.121367238255,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,b,,IBD,22632.16412152793,22442.796985247984,24386.600192740534,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,c,,IBD,16827.010678392748,15403.228406655408,17407.923000704122,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,n1,,IBD,17909.039011953584,17755.075487055023,19583.250018373565,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,root,,IBD,17118.790522309624,16469.9839327402,17517.809772028417,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,a,,SNP,5357.140702714762,5233.988171268721,5743.367874572439,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,b,,SNP,786352.1706835021,342779.9411153963,848526.7931165269,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,c,,SNP,5990.979803380987,5912.478889575393,6352.311332594729,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,n1,,SNP,47233.38983020987,32098.257740152287,49706.073999081455,,,,,,
constant,0,5,true,poisson_separate,g01_o1,1,False,True,root,,SNP,15872.88130709741,14255.95265331075,16060.27007555569,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,a,,IBD,13154.351037562965,12183.24781071923,13784.531072283939,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b,,IBD,13885.168997527377,11336.748875153027,15196.977079505614,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,c,,IBD,16271.948195248633,15145.812264489176,17222.718878496948,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b.1,,IBD,12914.013806999654,9722.68743212883,14976.738894226128,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b.2,,IBD,13717.32135562237,12665.49893514231,15313.74964791619,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,n1,,IBD,14369.707252537311,13539.197083149493,15090.713954613617,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,n2,,IBD,13707.555903399025,12039.987740938139,14751.702516869429,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,root,,IBD,13578.020891453289,11889.566278526087,14597.643189840745,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,a,,SNP,12746.875583856938,9990.068498263736,14955.992234610618,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b,,SNP,37024.82954901486,21107.03291498474,58460.11462611232,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,c,,SNP,10490.639444258666,7963.82082085684,11927.47520942114,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b.1,,SNP,114283.29926933517,54066.93222987733,312885.05140411505,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,b.2,,SNP,12949.140478040577,10838.63953314653,14579.33475136391,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,n1,,SNP,6272.120810625558,4902.060894568774,9205.259935748774,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,n2,,SNP,16176.730100991961,14053.561563838513,21260.84635090979,,,,,,
constant,0,5,true,poisson_separate,g11_o1,11,False,True,root,,SNP,17610.677561663095,14913.689959084191,24131.65418403071,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,a,,IBD,13803.928289718559,13465.851677033716,13936.125648722133,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b,,IBD,14032.743431728679,13907.14718796621,15759.998466244977,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,c,,IBD,15996.424041962093,15562.989139874391,16815.71576930038,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b.1,,IBD,13854.854329771779,12669.869200575064,14373.219365078463,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b.2,,IBD,14547.181916194926,14096.807450215094,14922.888573219956,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,n1,,IBD,14834.221536223144,14312.724730288164,15230.151698549882,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,n2,,IBD,13603.704578403569,13470.60330929157,14139.399998168823,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,root,,IBD,13632.117344758328,13531.530884788284,14116.2132028828,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,a,,SNP,13635.438329204362,11480.737183079087,13948.328812744703,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b,,SNP,32812.49202247845,24278.588685428378,56885.12898783116,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,c,,SNP,10175.416703926407,9864.158592384334,10993.153235497552,,,,,,
constant,0,5,true,poisson_separate,g10_o1,10,False,True,b.1,,SNP,60036.06306254752,54065.50503015645,76251.76066413072,,,,,,
