scenario,pool,replicate,source,variant,search,rank,graph,newick,best_order,reliable,logz,elbo
growth,0,1,true,poisson_shared,including_loop,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-239.19075052333608,-662.1232867642244
growth,0,1,true,poisson_shared,including_loop,9,10,"(((a,b.1),b.2),c)",g10_o1,False,-230.53959982021743,-682.4393133865103
growth,0,1,true,poisson_shared,including_loop,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-411.7855498966327,-699.9193099725518
growth,0,1,true,poisson_shared,including_loop,11,4,"(((a.1,b),a.2),c)",g04_o1,False,-404.6077254188966,-793.3151349398736
growth,0,1,true,poisson_shared,including_loop,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-749.5440381481905,-823.4695334651445
growth,0,1,true,poisson_shared,including_loop,13,14,"(((b.1,c),b.2),a)",g14_o1,False,-752.0912339380798,-824.8857570664743
growth,0,1,true,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-755.0113838575244,-854.9112224249087
growth,0,1,true,poisson_shared,including_loop,15,21,"((a,c.1),(b,c.2))",g21_o1,False,-829.7223055672883,-870.0455254968113
growth,0,1,true,poisson_shared,including_loop,16,7,"(((a.1,c),b),a.2)",g07_o1,False,-852.0706898328125,-894.2649911017425
growth,0,1,true,poisson_shared,including_loop,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-882.4708496849493,-907.3546609352775
growth,0,1,true,poisson_shared,including_loop,18,6,"(((a.1,c),a.2),b)",g06_o1,False,-862.2891776879184,-939.5094968604017
growth,0,1,true,poisson_shared,including_loop,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-1161.8623586676615,-1211.5826188257781
growth,0,1,true,poisson_shared,including_loop,20,2,"((a,c),b)",g02_o1,False,-1257.6208546286894,-1262.6538874859657
growth,0,1,true,poisson_shared,including_loop,21,8,"(((b,c),a.1),a.2)",g08_o2,False,-1198.528405248873,-1264.0162535142929
growth,0,1,true,poisson_shared,including_loop,22,3,"((b,c),a)",g03_o1,False,-1206.049709263899,-1286.653121456365
growth,0,1,true,poisson_separate,loop_omitted,1,10,"(((a,b.1),b.2),c)",g10_o1,False,-230.37550398552244,-265.04259035741944
growth,0,1,true,poisson_separate,loop_omitted,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-231.07798688447662,-268.66491513814015
growth,0,1,true,poisson_separate,loop_omitted,3,15,"((a,b.1),(b.2,c))",g15_o2,False,-207.10134996697005,-274.9353751578429
growth,0,1,true,poisson_separate,loop_omitted,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-269.41851855325956,-301.39851059098726
growth,0,1,true,poisson_separate,loop_omitted,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-267.2578905355181,-314.999729742676
growth,0,1,true,poisson_separate,loop_omitted,6,9,"((a.1,b),(a.2,c))",g09_o2,False,-266.09148501384334,-330.5267256771612
growth,0,1,true,poisson_separate,loop_omitted,7,1,"((a,b),c)",g01_o1,False,-249.03739072322813,-362.995878966976
growth,0,1,true,poisson_separate,loop_omitted,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-261.21691175539274,-373.1611541459852
growth,0,1,true,poisson_separate,loop_omitted,9,16,"(((a,b),c.1),c.2)",g16_o2,False,-266.04148122315473,-385.0113789328759
growth,0,1,true,poisson_separate,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-272.9455678698026,-391.00741708321146
growth,0,1,true,poisson_separate,loop_omitted,11,2,"((a,c),b)",g02_o1,False,-569.3404416813196,-585.5125458455848
growth,0,1,true,poisson_separate,loop_omitted,12,3,"((b,c),a)",g03_o1,False,-567.166057147237,-589.5462681906181
growth,0,1,true,poisson_separate,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-589.4188083867256,-623.0730582744743
growth,0,1,true,poisson_separate,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-580.9677563936342,-625.2466801126145
growth,0,1,true,poisson_separate,loop_omitted,15,13,"(((b.1,c),a),b.2)",g13_o1,False,-578.8634343419262,-632.0653944964323
growth,0,1,true,poisson_separate,loop_omitted,16,20,"(((b,c.1),c.2),a)",g20_o1,False,-589.8841134492568,-632.7480723745778
growth,0,1,true,poisson_separate,loop_omitted,17,21,"((a,c.1),(b,c.2))",g21_o2,False,-577.2461336411443,-638.0428379201537
growth,0,1,true,poisson_separate,loop_omitted,18,14,"(((b.1,c),b.2),a)",g14_o1,False,-596.1036847894223,-638.6410557049895
growth,0,1,true,poisson_separate,loop_omitted,19,6,"(((a.1,c),a.2),b)",g06_o1,False,-591.0757657108592,-644.2925863926679
growth,0,1,true,poisson_separate,loop_omitted,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-580.5115583370012,-834.2338514155597
growth,0,1,true,poisson_separate,loop_omitted,21,12,"(((a,c),b.1),b.2)",g12_o2,False,-589.3525100751161,-881.5664246211437
growth,0,1,true,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o2,False,-222.66808265772133,-259.38252227799956
growth,0,1,true,poisson_separate,including_loop,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-230.37550398552244,-265.04259035741944
growth,0,1,true,poisson_separate,including_loop,3,11,"(((a,b.1),c),b.2)",g11_o1,False,-231.07798688447662,-268.66491513814015
growth,0,1,true,poisson_separate,including_loop,4,15,"((a,b.1),(b.2,c))",g15_o2,False,-207.10134996697005,-274.9353751578429
growth,0,1,true,poisson_separate,including_loop,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-269.41851855325956,-301.39851059098726
growth,0,1,true,poisson_separate,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-267.2578905355181,-314.999729742676
growth,0,1,true,poisson_separate,including_loop,7,9,"((a.1,b),(a.2,c))",g09_o2,False,-266.09148501384334,-330.5267256771612
growth,0,1,true,poisson_separate,including_loop,8,1,"((a,b),c)",g01_o1,False,-249.03739072322813,-362.995878966976
growth,0,1,true,poisson_separate,including_loop,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-261.21691175539274,-373.1611541459852
growth,0,1,true,poisson_separate,including_loop,10,16,"(((a,b),c.1),c.2)",g16_o2,False,-266.04148122315473,-385.0113789328759
growth,0,1,true,poisson_separate,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-272.9455678698026,-391.00741708321146
growth,0,1,true,poisson_separate,including_loop,12,2,"((a,c),b)",g02_o1,False,-569.3404416813196,-585.5125458455848
growth,0,1,true,poisson_separate,including_loop,13,3,"((b,c),a)",g03_o1,False,-567.166057147237,-589.5462681906181
growth,0,1,true,poisson_separate,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-589.4188083867256,-623.0730582744743
growth,0,1,true,poisson_separate,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-580.9677563936342,-625.2466801126145
growth,0,1,true,poisson_separate,including_loop,16,13,"(((b.1,c),a),b.2)",g13_o1,False,-578.8634343419262,-632.0653944964323
growth,0,1,true,poisson_separate,including_loop,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-589.8841134492568,-632.7480723745778
growth,0,1,true,poisson_separate,including_loop,18,21,"((a,c.1),(b,c.2))",g21_o2,False,-577.2461336411443,-638.0428379201537
growth,0,1,true,poisson_separate,including_loop,19,14,"(((b.1,c),b.2),a)",g14_o1,False,-596.1036847894223,-638.6410557049895
growth,0,1,true,poisson_separate,including_loop,20,6,"(((a.1,c),a.2),b)",g06_o1,False,-591.0757657108592,-644.2925863926679
growth,0,1,true,poisson_separate,including_loop,21,8,"(((b,c),a.1),a.2)",g08_o1,False,-580.5115583370012,-834.2338514155597
growth,0,1,true,poisson_separate,including_loop,22,12,"(((a,c),b.1),b.2)",g12_o2,False,-589.3525100751161,-881.5664246211437
growth,0,1,hapibd,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-199.1264948493011,-215.3104679558405
growth,0,1,hapibd,poisson_shared,loop_omitted,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-235.41935889997822,-260.2761407733216
growth,0,1,hapibd,poisson_shared,loop_omitted,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-325.62704002616977,-396.2134339138818
growth,0,1,hapibd,poisson_shared,loop_omitted,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-416.80233824110957,-433.26567862392255
growth,0,1,hapibd,poisson_shared,loop_omitted,5,1,"((a,b),c)",g01_o1,False,-443.55266687737435,-447.3155452935396
growth,0,1,hapibd,poisson_shared,loop_omitted,6,16,"(((a,b),c.1),c.2)",g16_o2,False,-444.3530550535168,-466.3349842137093
growth,0,1,hapibd,poisson_shared,loop_omitted,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-443.479281490357,-468.5732904652554
growth,0,1,hapibd,poisson_shared,loop_omitted,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-239.07807703970803,-664.4500941016486
growth,0,1,hapibd,poisson_shared,loop_omitted,9,5,"(((a.1,b),c),a.2)",g05_o1,False,-413.7489998614844,-779.1524025397829
growth,0,1,hapibd,poisson_shared,loop_omitted,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-409.38251461159075,-785.9461505235183
growth,0,1,hapibd,poisson_shared,loop_omitted,11,13,"(((b.1,c),a),b.2)",g13_o1,False,-718.4983865187845,-796.49763549207
growth,0,1,hapibd,poisson_shared,loop_omitted,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-727.6812889844232,-821.2196281081879
growth,0,1,hapibd,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-752.8845297836913,-825.1993848221957
growth,0,1,hapibd,poisson_shared,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-826.4031608735352,-848.1657963192696
growth,0,1,hapibd,poisson_shared,loop_omitted,15,21,"((a,c.1),(b,c.2))",g21_o2,False,-769.4429942206673,-852.2933991490976
growth,0,1,hapibd,poisson_shared,loop_omitted,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-842.2391694372465,-886.3272185940617
growth,0,1,hapibd,poisson_shared,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-856.0450597805908,-894.8846662047354
growth,0,1,hapibd,poisson_shared,loop_omitted,18,12,"(((a,c),b.1),b.2)",g12_o1,False,-1135.19427697464,-1183.0398911247496
growth,0,1,hapibd,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-1174.7254277020731,-1230.581641788718
growth,0,1,hapibd,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1227.9429072269654,-1233.3666903166495
growth,0,1,hapibd,poisson_shared,loop_omitted,21,3,"((b,c),a)",g03_o1,False,-1176.0845971852282,-1254.2081525063982
growth,0,1,hapibd,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-199.1264948493011,-215.3104679558405
growth,0,1,hapibd,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-212.15299970542074,-226.24171169941158
growth,0,1,hapibd,poisson_shared,including_loop,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-235.41935889997822,-260.2761407733216
growth,0,1,hapibd,poisson_shared,including_loop,4,9,"((a.1,b),(a.2,c))",g09_o1,False,-325.62704002616977,-396.2134339138818
growth,0,1,hapibd,poisson_shared,including_loop,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-416.80233824110957,-433.26567862392255
growth,0,1,hapibd,poisson_shared,including_loop,6,1,"((a,b),c)",g01_o1,False,-443.55266687737435,-447.3155452935396
growth,0,1,hapibd,poisson_shared,including_loop,7,16,"(((a,b),c.1),c.2)",g16_o2,False,-444.3530550535168,-466.3349842137093
growth,0,1,hapibd,poisson_shared,including_loop,8,19,"(((b,c.1),a),c.2)",g19_o1,False,-443.479281490357,-468.5732904652554
growth,0,1,hapibd,poisson_shared,including_loop,9,11,"(((a,b.1),c),b.2)",g11_o1,False,-239.07807703970803,-664.4500941016486
growth,0,1,hapibd,poisson_shared,including_loop,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-413.7489998614844,-779.1524025397829
growth,0,1,hapibd,poisson_shared,including_loop,11,4,"(((a.1,b),a.2),c)",g04_o1,False,-409.38251461159075,-785.9461505235183
growth,0,1,hapibd,poisson_shared,including_loop,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-718.4983865187845,-796.49763549207
growth,0,1,hapibd,poisson_shared,including_loop,13,14,"(((b.1,c),b.2),a)",g14_o1,False,-727.6812889844232,-821.2196281081879
growth,0,1,hapibd,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-752.8845297836913,-825.1993848221957
growth,0,1,hapibd,poisson_shared,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-826.4031608735352,-848.1657963192696
growth,0,1,hapibd,poisson_shared,including_loop,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-769.4429942206673,-852.2933991490976
growth,0,1,hapibd,poisson_shared,including_loop,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-842.2391694372465,-886.3272185940617
growth,0,1,hapibd,poisson_shared,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-856.0450597805908,-894.8846662047354
growth,0,1,hapibd,poisson_shared,including_loop,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-1135.19427697464,-1183.0398911247496
growth,0,1,hapibd,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-1174.7254277020731,-1230.581641788718
growth,0,1,hapibd,poisson_shared,including_loop,21,2,"((a,c),b)",g02_o1,False,-1227.9429072269654,-1233.3666903166495
growth,0,1,hapibd,poisson_shared,including_loop,22,3,"((b,c),a)",g03_o1,False,-1176.0845971852282,-1254.2081525063982
growth,0,1,hapibd,poisson_separate,loop_omitted,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-233.810077927035,-262.13251523721925
growth,0,1,hapibd,poisson_separate,loop_omitted,2,15,"((a,b.1),(b.2,c))",g15_o2,False,-214.5625792271251,-264.9299519087795
growth,0,1,hapibd,poisson_separate,loop_omitted,3,1,"((a,b),c)",g01_o1,False,-247.3139711948483,-286.34343560164575
growth,0,1,hapibd,poisson_separate,loop_omitted,4,10,"(((a,b.1),b.2),c)",g10_o1,False,-233.2838534566269,-298.6806285202276
growth,0,1,hapibd,poisson_separate,loop_omitted,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-267.68565393532305,-311.24845076939437
growth,0,1,hapibd,poisson_separate,loop_omitted,6,9,"((a.1,b),(a.2,c))",g09_o2,False,-269.65231483913306,-316.0431121369291
growth,0,1,hapibd,poisson_separate,loop_omitted,7,17,"(((a,c.1),b),c.2)",g17_o1,False,-265.4105928556914,-317.2343610896454
growth,0,1,hapibd,poisson_separate,loop_omitted,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-263.3953848058145,-366.0232076965758
growth,0,1,hapibd,poisson_separate,loop_omitted,9,16,"(((a,b),c.1),c.2)",g16_o1,False,-270.9570688065346,-391.0428042113808
growth,0,1,hapibd,poisson_separate,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-266.21450247978345,-410.18298775080234
growth,0,1,hapibd,poisson_separate,loop_omitted,11,3,"((b,c),a)",g03_o1,False,-544.5638199652791,-575.8793603442548
growth,0,1,hapibd,poisson_separate,loop_omitted,12,2,"((a,c),b)",g02_o1,False,-544.8770667101004,-603.3332366802156
growth,0,1,hapibd,poisson_separate,loop_omitted,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-570.9880364008469,-606.227763488649
growth,0,1,hapibd,poisson_separate,loop_omitted,14,14,"(((b.1,c),b.2),a)",g14_o1,False,-562.8761214458588,-610.1586710952902
growth,0,1,hapibd,poisson_separate,loop_omitted,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-566.8438268869965,-613.0193261356203
growth,0,1,hapibd,poisson_separate,loop_omitted,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-577.1160438878187,-628.9182120815274
growth,0,1,hapibd,poisson_separate,loop_omitted,17,18,"(((a,c.1),c.2),b)",g18_o1,False,-576.5728026783798,-630.1629838158042
growth,0,1,hapibd,poisson_separate,loop_omitted,18,8,"(((b,c),a.1),a.2)",g08_o1,False,-565.377935456699,-810.5638900014283
growth,0,1,hapibd,poisson_separate,loop_omitted,19,20,"(((b,c.1),c.2),a)",g20_o1,False,-570.448716197995,-811.7489211658736
growth,0,1,hapibd,poisson_separate,loop_omitted,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-572.5713588530205,-824.0205915456254
growth,0,1,hapibd,poisson_separate,loop_omitted,21,21,"((a,c.1),(b,c.2))",g21_o1,False,-566.7314298663819,-826.274519246859
growth,0,1,hapibd,poisson_separate,including_loop,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-233.810077927035,-262.13251523721925
growth,0,1,hapibd,poisson_separate,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o2,False,-228.53403896460236,-263.3968085356413
growth,0,1,hapibd,poisson_separate,including_loop,3,15,"((a,b.1),(b.2,c))",g15_o2,False,-214.5625792271251,-264.9299519087795
growth,0,1,hapibd,poisson_separate,including_loop,4,1,"((a,b),c)",g01_o1,False,-247.3139711948483,-286.34343560164575
growth,0,1,hapibd,poisson_separate,including_loop,5,10,"(((a,b.1),b.2),c)",g10_o1,False,-233.2838534566269,-298.6806285202276
growth,0,1,hapibd,poisson_separate,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-267.68565393532305,-311.24845076939437
growth,0,1,hapibd,poisson_separate,including_loop,7,9,"((a.1,b),(a.2,c))",g09_o2,False,-269.65231483913306,-316.0431121369291
growth,0,1,hapibd,poisson_separate,including_loop,8,17,"(((a,c.1),b),c.2)",g17_o1,False,-265.4105928556914,-317.2343610896454
growth,0,1,hapibd,poisson_separate,including_loop,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-263.3953848058145,-366.0232076965758
growth,0,1,hapibd,poisson_separate,including_loop,10,16,"(((a,b),c.1),c.2)",g16_o1,False,-270.9570688065346,-391.0428042113808
growth,0,1,hapibd,poisson_separate,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-266.21450247978345,-410.18298775080234
growth,0,1,hapibd,poisson_separate,including_loop,12,3,"((b,c),a)",g03_o1,False,-544.5638199652791,-575.8793603442548
growth,0,1,hapibd,poisson_separate,including_loop,13,2,"((a,c),b)",g02_o1,False,-544.8770667101004,-603.3332366802156
growth,0,1,hapibd,poisson_separate,including_loop,14,13,"(((b.1,c),a),b.2)",g13_o1,False,-570.9880364008469,-606.227763488649
growth,0,1,hapibd,poisson_separate,including_loop,15,14,"(((b.1,c),b.2),a)",g14_o1,False,-562.8761214458588,-610.1586710952902
growth,0,1,hapibd,poisson_separate,including_loop,16,7,"(((a.1,c),b),a.2)",g07_o1,False,-566.8438268869965,-613.0193261356203
growth,0,1,hapibd,poisson_separate,including_loop,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-577.1160438878187,-628.9182120815274
growth,0,1,hapibd,poisson_separate,including_loop,18,18,"(((a,c.1),c.2),b)",g18_o1,False,-576.5728026783798,-630.1629838158042
growth,0,1,hapibd,poisson_separate,including_loop,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-565.377935456699,-810.5638900014283
growth,0,1,hapibd,poisson_separate,including_loop,20,20,"(((b,c.1),c.2),a)",g20_o1,False,-570.448716197995,-811.7489211658736
growth,0,1,hapibd,poisson_separate,including_loop,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-572.5713588530205,-824.0205915456254
growth,0,1,hapibd,poisson_separate,including_loop,22,21,"((a,c.1),(b,c.2))",g21_o1,False,-566.7314298663819,-826.274519246859
growth,0,2,true,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-193.1252488764154,-213.80846466534246
growth,0,2,true,poisson_shared,loop_omitted,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-234.68408075838659,-266.6840259200452
growth,0,2,true,poisson_shared,loop_omitted,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-334.5436296330383,-400.9585777267974
growth,0,2,true,poisson_shared,loop_omitted,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-413.0416516248514,-438.8666078971037
growth,0,2,true,poisson_shared,loop_omitted,5,16,"(((a,b),c.1),c.2)",g16_o2,False,-452.0428755384413,-472.8818234421502
growth,0,2,true,poisson_shared,loop_omitted,6,10,"(((a,b.1),b.2),c)",g10_o1,False,-238.46961088380922,-755.5758965184007
growth,0,2,true,poisson_shared,loop_omitted,7,1,"((a,b),c)",g01_o1,False,-444.8433616651102,-805.3861707917503
growth,0,2,true,poisson_shared,loop_omitted,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-407.7007051468238,-816.9641916288153
growth,0,2,true,poisson_shared,loop_omitted,9,5,"(((a.1,b),c),a.2)",g05_o1,False,-411.66964984983804,-817.1885714792583
growth,0,2,true,poisson_shared,loop_omitted,10,13,"(((b.1,c),a),b.2)",g13_o1,False,-783.6629244922889,-857.8700314695363
growth,0,2,true,poisson_shared,loop_omitted,11,19,"(((b,c.1),a),c.2)",g19_o1,False,-449.317880917883,-859.4198424567028
growth,0,2,true,poisson_shared,loop_omitted,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-778.9685890936544,-871.3040035327971
growth,0,2,true,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-768.0114331336354,-881.5370126287033
growth,0,2,true,poisson_shared,loop_omitted,14,20,"(((b,c.1),c.2),a)",g20_o1,False,-803.8270396008885,-898.6098199282414
growth,0,2,true,poisson_shared,loop_omitted,15,21,"((a,c.1),(b,c.2))",g21_o1,False,-887.496972562149,-904.544939784661
growth,0,2,true,poisson_shared,loop_omitted,16,7,"(((a.1,c),b),a.2)",g07_o1,False,-879.5087555338357,-936.298403551251
growth,0,2,true,poisson_shared,loop_omitted,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-892.7520589017614,-937.0122518386373
growth,0,2,true,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1228.2587504743208,-1233.9926866633855
growth,0,2,true,poisson_shared,loop_omitted,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-1197.305520130429,-1244.5385520041325
growth,0,2,true,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1267.7414918270595,-1279.780917038077
