scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,lp_ibd,lp_snp,chi2_ibd,chi2_snp
constant,0,5,true,poisson_separate,g15_o2,15,False,True,-255.7520676788743,44.7510432583084,177.80404398793738,3.4479427536646416
constant,0,5,true,poisson_separate,g21_o2,21,False,True,-586.4198182792193,-16.12972749201555,929.198439005961,125.2094842538896
constant,0,5,true,poisson_separate,g09_o1,9,False,False,-258.802115887079,-17.055303106491195,199.0835186154537,127.06063548298678
constant,0,5,true,poisson_separate,g19_o1,19,False,True,-255.5394716573844,-17.792800830096247,185.61849374751765,128.53563093010723
constant,0,5,true,poisson_separate,g08_o1,8,False,True,-581.0016406887038,-16.12773129103018,919.5314920259739,125.20549185200078
constant,0,5,true,poisson_separate,g18_o1,18,False,True,-584.5456574896597,-18.771071568544535,927.4279390250291,130.49217240694384
constant,0,5,true,poisson_separate,g16_o2,16,False,False,-256.6666183500446,-18.095549372963564,190.58723701047992,129.14112801573438
constant,0,5,true,poisson_separate,g22_o2,22,False,False,-253.96016109476554,44.12893967219308,181.17830029742268,4.692149925947761
constant,0,5,true,poisson_separate,g12_o2,12,False,True,-588.9738755831861,-19.205460729043526,939.9535211050902,131.36095072827015
constant,0,5,true,poisson_separate,g05_o1,5,False,True,-260.3076227455481,-16.727071622816567,183.46053844664658,126.40417251609952
constant,0,5,true,poisson_separate,g21_o1,21,False,False,-584.6162868318545,-16.492862619152923,914.9433225266973,125.93575450873246
constant,0,5,true,poisson_separate,g09_o2,9,False,True,-256.917019957636,-19.207765518823106,195.1128710105966,131.36556030813392
constant,0,5,true,poisson_separate,g15_o1,15,False,False,-239.11855582902515,45.54314562885038,147.9929354739495,1.863738012618477
constant,0,5,true,poisson_separate,g01_o1,1,False,True,-257.9208620359422,-15.214724979351876,195.523125184878,123.37947922858469
constant,0,5,true,poisson_separate,g11_o1,11,False,True,-255.31774173674978,44.15346283031158,183.45139940844263,4.643103609665221
constant,0,5,true,poisson_separate,g10_o1,10,False,True,-255.2670096820018,42.62778113426357,184.07753920841324,7.694467001701517
constant,0,5,true,poisson_separate,g04_o1,4,False,True,-257.5431294835736,-17.009074835460424,189.44270812703985,126.96817894094251
constant,0,5,true,poisson_separate,g20_o1,20,False,True,-585.6633793745492,-19.869492742118155,1028.1505348768717,132.68901475424704
constant,0,5,true,poisson_separate,g08_o2,8,False,False,-587.2579240558832,-15.861745761962188,897.712755741905,124.67352079436182
constant,0,5,true,poisson_separate,g14_o1,14,False,True,-581.8844047136834,-15.74122275639144,916.2970024224354,124.43247478297025
constant,0,5,hapibd,poisson_shared,g03_o1,3,False,True,-1101.6530505457013,-229.08329115699786,197570.23119114566,551.116611584698
constant,0,5,hapibd,poisson_shared,g13_o1,13,False,True,-766.5821074169156,-2.695853655218098,31070.322564564663,98.34173658070586
constant,0,5,hapibd,poisson_shared,g07_o1,7,False,True,-756.184838222636,-131.36116083501565,10423.621361990792,355.6723509404151
constant,0,5,hapibd,poisson_shared,g17_o1,17,False,True,-306.17337414190143,-112.11752288675612,302.1162086615429,317.18507504440817
constant,0,5,hapibd,poisson_shared,g06_o1,6,False,True,-641.7599659015201,-118.8381326780809,951.0511576933388,330.62629462571425
constant,0,5,hapibd,poisson_shared,g22_o1,22,False,True,-239.36725420814554,43.52246585099946,157.81390237760115,5.905097568262249
constant,0,5,hapibd,poisson_shared,g16_o1,16,False,True,-304.16697402397836,-111.77883943938174,284.18078177695355,316.5077081482692
constant,0,5,hapibd,poisson_shared,g02_o1,2,False,True,-1127.752740563651,-225.89149957650153,132670.82653397758,544.7330284233531
constant,0,5,hapibd,poisson_shared,g12_o1,12,False,True,-1063.4773734444352,-156.0756713593301,1127859.6927451396,405.1013719888191
constant,0,5,hapibd,poisson_shared,g15_o2,15,False,False,-256.42026868805925,43.709163163275704,195.6417261649246,5.531702943722428
constant,0,5,hapibd,poisson_shared,g21_o2,21,False,True,-583.8852093151847,-128.48093570535542,906.5000486854763,349.9119006813556
constant,0,5,hapibd,poisson_shared,g09_o1,9,False,True,-282.49402757946723,-62.55051308857877,299.67851063226846,218.05105544729153
constant,0,5,hapibd,poisson_shared,g19_o1,19,False,True,-297.92663530190293,-117.90785692314546,278.0851640967178,328.76574311703797
constant,0,5,hapibd,poisson_shared,g08_o1,8,False,False,-1010.8214284629673,-27.899441502972845,1485.6182808589344,148.74891227622294
constant,0,5,hapibd,poisson_shared,g18_o1,18,False,True,-616.3866633541893,-100.34639357714525,885.396000520383,293.6428164252021
constant,0,5,hapibd,poisson_shared,g16_o2,16,False,False,-304.7729773983803,-112.41162632201369,297.0579223250156,317.77328191424033
constant,0,5,hapibd,poisson_shared,g22_o2,22,False,False,-258.6935817015157,45.14009336320832,195.1014799766116,2.669842543872788
constant,0,5,hapibd,poisson_shared,g12_o2,12,False,False,-1136.0887114778016,-217.67611668428924,265794.32979129336,528.3022626385405
constant,0,5,hapibd,poisson_shared,g05_o1,5,False,True,-286.7091106631273,-64.59383811502695,381.28358064316416,222.13770550011523
constant,0,5,hapibd,poisson_shared,g21_o1,21,False,False,-610.364015236292,-99.76495551448303,847.2015324175059,292.47994029906863
constant,0,5,hapibd,poisson_shared,g09_o2,9,False,False,-305.3216977349609,-77.99914962698632,381.8205259558349,248.94832852391752
constant,0,5,hapibd,poisson_shared,g15_o1,15,False,True,-241.30684316179526,45.548379129256205,161.68712832913837,1.8532710117126503
constant,0,5,hapibd,poisson_shared,g01_o1,1,False,True,-318.82054525930596,-112.29095426901796,493.7038231456913,317.5319378081422
constant,0,5,hapibd,poisson_shared,g11_o1,11,False,True,-281.1807481775954,39.30560932711086,387.4335675094422,14.338810616076533
constant,0,5,hapibd,poisson_shared,g10_o1,10,False,True,-270.03227821381245,34.60641204431134,321.5639213982671,23.737205181630614
constant,0,5,hapibd,poisson_shared,g04_o1,4,False,True,-292.5173016232651,-69.47427687848624,271.7127660395193,231.89858302757898
constant,0,5,hapibd,poisson_shared,g20_o1,20,False,True,-771.8337957316656,-124.40710855874212,10422.679517595698,341.76424638757345
constant,0,5,hapibd,poisson_shared,g08_o2,8,False,True,-994.8048874282708,-15.04436553079489,1399.625286397234,123.03876033186157
constant,0,5,hapibd,poisson_shared,g14_o1,14,False,True,-759.1457425516498,-6.552444098297769,34465.78600543125,106.05491746681878
constant,0,5,hapibd,poisson_separate,g03_o1,3,False,True,-540.0534127617669,-19.990765454555774,842.6700848216025,132.93156017949462
constant,0,5,hapibd,poisson_separate,g13_o1,13,False,True,-541.4213124162868,-17.903046673771634,866.3588220357659,128.75612261766622
constant,0,5,hapibd,poisson_separate,g07_o1,7,False,True,-540.3215553403807,-18.03497418963344,817.6998518974917,129.01997764948453
constant,0,5,hapibd,poisson_separate,g17_o1,17,False,True,-254.96701207292088,-17.306685889441408,187.4675167955186,127.5634010490963
constant,0,5,hapibd,poisson_separate,g06_o1,6,False,True,-541.4467784201612,-19.86784451749515,890.6521396994247,132.6857183052205
constant,0,5,hapibd,poisson_separate,g22_o1,22,False,True,-239.43011453481122,45.2376454920303,156.12649854579834,2.4747382861632063
constant,0,5,hapibd,poisson_separate,g16_o1,16,False,True,-256.8519427799824,-17.76583363476084,196.37079006903892,128.4816965395964
constant,0,5,hapibd,poisson_separate,g02_o1,2,False,True,-540.2703152529542,-17.96926342392726,824.3334555917611,128.88855611797763
constant,0,5,hapibd,poisson_separate,g12_o1,12,False,True,-542.915944864762,-16.65793943193659,934.2622263957397,126.26590813381569
constant,0,5,hapibd,poisson_separate,g15_o2,15,False,False,-254.50462633409882,43.8615483659777,184.62405792715572,5.226932538371615
constant,0,5,hapibd,poisson_separate,g21_o2,21,False,True,-545.5820980003606,-18.77471783946912,797.9254334806142,130.49946494922042
constant,0,5,hapibd,poisson_separate,g09_o1,9,False,True,-254.72062756452397,-16.764946416705936,184.40083636119954,126.47992210358213
constant,0,5,hapibd,poisson_separate,g19_o1,19,False,True,-253.26631953221778,-16.727465588674495,180.0080763338671,126.40496044784139
constant,0,5,hapibd,poisson_separate,g08_o1,8,False,True,-541.3049575046495,-16.437819762250623,846.9797004221803,125.82566879485088
constant,0,5,hapibd,poisson_separate,g18_o1,18,False,True,-542.5487173347349,-17.080370347782026,837.3539877355752,127.11076996561236
constant,0,5,hapibd,poisson_separate,g16_o2,16,False,False,-255.67546272425673,-18.93711602176596,191.21729782049266,130.8242613134323
constant,0,5,hapibd,poisson_separate,g22_o2,22,False,False,-253.67564324950524,45.789591343048016,183.62870654231594,1.3708465841906674
constant,0,5,hapibd,poisson_separate,g12_o2,12,False,False,-545.7899993846852,-16.69345027382826,916.3109391516032,126.3369298179741
constant,0,5,hapibd,poisson_separate,g05_o1,5,False,True,-256.106217710662,-17.234062387889992,184.6581463165587,127.41815404600266
constant,0,5,hapibd,poisson_separate,g21_o1,21,False,False,-542.8186462168889,-17.563687648641928,856.5928654236284,128.07740456750838
constant,0,5,hapibd,poisson_separate,g09_o2,9,False,False,-254.2157834812772,-17.644897952067833,185.90124250164823,128.239825174446
constant,0,5,hapibd,poisson_separate,g15_o1,15,False,True,-240.02446073038521,45.27270254533096,154.8381461721317,2.4046241796198107
constant,0,5,hapibd,poisson_separate,g01_o1,1,False,True,-254.6761988620417,-17.182650491042477,192.44466612665846,127.31533025226429
constant,0,5,hapibd,poisson_separate,g11_o1,11,False,True,-254.03986907169562,45.15753363159283,175.67622963320298,2.634962007113507
constant,0,5,hapibd,poisson_separate,g10_o1,10,False,True,-254.41545310206635,44.38671523474157,184.2639753618562,4.176598800770117
constant,0,5,hapibd,poisson_separate,g04_o1,4,False,True,-257.74947237522326,-16.675109184090772,200.73018202644096,126.3002476387346
constant,0,5,hapibd,poisson_separate,g20_o1,20,False,True,-543.2229732673422,-19.38467275763184,838.9302888813254,131.71937478577945
constant,0,5,hapibd,poisson_separate,g08_o2,8,False,False,-542.9670913287043,-19.162606072108645,866.9977457227969,131.27524141441802
constant,0,5,hapibd,poisson_separate,g14_o1,14,False,True,-542.0972814525054,-18.618735917556652,839.5425227108284,130.1875011053846
constant,0,6,true,poisson_shared,g03_o1,3,False,True,-1138.490809982302,-184.21234360896102,36870.7115141951,461.25633483287595
constant,0,6,true,poisson_shared,g13_o1,13,False,True,-800.6942054761311,6.038754200982228,9753.84001938602,80.75413921298514
constant,0,6,true,poisson_shared,g07_o1,7,False,True,-802.8809872021764,-105.7322729249516,5019.971795870131,304.29619346503546
constant,0,6,true,poisson_shared,g17_o1,17,False,True,-297.2783350514177,-44.967091198982914,305.018803410315,182.76583001328467
constant,0,6,true,poisson_shared,g06_o1,6,False,True,-800.5940132533967,-119.76701932633839,5013.540429380134,332.3656862679146
constant,0,6,true,poisson_shared,g22_o1,22,False,True,-226.81985183700533,45.24605459452903,119.05581611966514,2.3395384258181786
constant,0,6,true,poisson_shared,g16_o1,16,False,True,-302.1058661454384,-105.90538998958075,285.0871980712458,304.6424275942703
constant,0,6,true,poisson_shared,g02_o1,2,False,True,-1139.4137233579356,-209.396076837169,26845.854631960614,511.62380128917874
constant,0,6,true,poisson_shared,g12_o1,12,False,True,-1093.4889306237112,-123.6341139590859,131212.541071763,340.0998755340323
constant,0,6,true,poisson_shared,g15_o2,15,False,False,-243.85835601599013,45.35289255342699,157.30294584817761,2.1258625080811258
constant,0,6,true,poisson_shared,g21_o2,21,False,True,-658.4879042730295,-99.81834849777098,1186.1539163727014,292.46834461078527
constant,0,6,true,poisson_shared,g09_o1,9,False,True,-269.1504144046156,-44.22057645519808,296.94041422235085,181.2728005254822
constant,0,6,true,poisson_shared,g19_o1,19,False,True,-306.5535309320225,-102.14979220818039,307.5050420614125,297.13123203135933
constant,0,6,true,poisson_shared,g08_o1,8,False,False,-1129.5417231428682,-157.7199391013433,40847.75912363354,408.27152581768155
constant,0,6,true,poisson_shared,g18_o1,18,False,True,-646.7666969742005,-117.0739196410512,1134.005417082074,326.9794868965032
constant,0,6,true,poisson_shared,g16_o2,16,False,False,-299.5667769502159,-105.37831772438071,279.67310634589813,303.5882830637596
constant,0,6,true,poisson_shared,g22_o2,22,False,False,-245.51582979656305,45.812788855037915,153.30291312595898,1.206069904823542
constant,0,6,true,poisson_shared,g12_o2,12,False,False,-1154.1089345657801,-193.8586843060271,44647.20830968031,480.54901622747235
constant,0,6,true,poisson_shared,g05_o1,5,False,True,-271.5611655757205,-40.41652461052046,350.75884882673796,173.6646968357487
constant,0,6,true,poisson_shared,g21_o1,21,False,False,-683.8654981390598,-95.18829895261402,1166.8501571699069,283.20824552062555
constant,0,6,true,poisson_shared,g09_o2,9,False,False,-285.35654935338135,-51.593738389792165,306.1918255513265,196.01912439448688
constant,0,6,true,poisson_shared,g15_o1,15,False,True,-226.0550803716783,45.89664452020121,114.21094316685478,1.0383585745568311
constant,0,6,true,poisson_shared,g01_o1,1,False,True,-316.36669871023673,-97.99641872932033,401.3614809683786,288.8244850736619
constant,0,6,true,poisson_shared,g11_o1,11,False,True,-257.07527984570174,41.803919268493,306.6596093124669,9.22380907793741
constant,0,6,true,poisson_shared,g10_o1,10,False,True,-251.49503937996684,42.16366650125558,260.13791383540854,8.504314612462583
constant,0,6,true,poisson_shared,g04_o1,4,False,True,-260.92311658165397,-47.593634201949776,221.29443087300584,188.01891601845574
constant,0,6,true,poisson_shared,g20_o1,20,False,True,-803.5083889444866,-110.61307918701247,5269.145843249421,314.05780598912196
constant,0,6,true,poisson_shared,g08_o2,8,False,True,-1077.8028492933227,-3.098412468979903,1494.9929515194754,99.02847255281702
constant,0,6,true,poisson_shared,g14_o1,14,False,True,-794.2630523362463,-7.402247651440575,11096.135696624318,107.63614291803827
constant,0,6,true,poisson_separate,g03_o1,3,False,True,-587.9161546149129,-0.23284910869916567,855.21173990676,93.29734583232478
constant,0,6,true,poisson_separate,g13_o1,13,False,True,-588.3800157466768,-2.541275353964625,905.5900655658811,97.91419832287038
constant,0,6,true,poisson_separate,g07_o1,7,False,True,-604.5947210632465,-3.092033483208173,1117.8167133231725,99.01571458131468
constant,0,6,true,poisson_separate,g17_o1,17,False,True,-242.8292967290223,-1.9104730168635329,153.92365631971825,96.65259364864555
constant,0,6,true,poisson_separate,g06_o1,6,False,True,-595.1559559535716,-4.394152713452384,868.5120037408524,101.61995304224648
constant,0,6,true,poisson_separate,g22_o1,22,False,True,-227.12747015027668,45.22118081756156,119.25587396102561,2.3892859798058588
constant,0,6,true,poisson_separate,g16_o1,16,False,True,-243.69972983986617,-3.10912536757856,158.9034637583321,99.0498983501339
constant,0,6,true,poisson_separate,g02_o1,2,False,True,-591.1527087810324,-2.4753050111246795,933.158370611291,97.78225763713019
constant,0,6,true,poisson_separate,g12_o1,12,False,False,-590.4204357800745,-4.596140300895849,938.1654277302541,102.02392821673214
constant,0,6,true,poisson_separate,g15_o2,15,False,True,-243.28118881107045,45.79637175437394,151.0529452079959,1.238904106173132
constant,0,6,true,poisson_separate,g21_o2,21,False,True,-593.2201313401947,-5.038573309281398,955.3190204943511,102.90879423361666
constant,0,6,true,poisson_separate,g09_o1,9,False,False,-243.244852548289,-1.9442861836483118,157.32744062008302,96.72021998227243
constant,0,6,true,poisson_separate,g19_o1,19,False,True,-239.48499971429658,-3.2998948706640068,137.73209862980372,99.43143735631358
constant,0,6,true,poisson_separate,g08_o1,8,False,False,-591.2607184721908,-2.0361041112483145,920.7175318558906,96.90385583741136
constant,0,6,true,poisson_separate,g18_o1,18,False,True,-592.6773543593788,-3.9954049620919867,921.1767161404599,100.82245753909966
constant,0,6,true,poisson_separate,g16_o2,16,False,False,-241.33487163513826,-0.5755903177444011,152.78474031462486,93.98282825038166
constant,0,6,true,poisson_separate,g22_o2,22,False,False,-248.78646187581995,43.12147355553772,158.94764563055185,6.588700503930192
constant,0,6,true,poisson_separate,g12_o2,12,False,True,-594.0584473797462,-3.0658698855274684,937.0054269577118,98.96338738599235
constant,0,6,true,poisson_separate,g05_o1,5,False,True,-241.79457182023006,-1.7684224454457924,148.5569924471313,96.36849250579137
constant,0,6,true,poisson_separate,g21_o1,21,False,False,-592.5053463479857,-1.6191305766185837,908.5355364983575,96.06990876815276
constant,0,6,true,poisson_separate,g09_o2,9,False,True,-243.60673679786072,-3.7844397695496332,147.5171709024121,100.40052715380274
constant,0,6,true,poisson_separate,g15_o1,15,False,False,-225.92960561692948,44.75552023582125,114.38031451832818,3.320607143255752
constant,0,6,true,poisson_separate,g01_o1,1,False,True,-242.95333015179827,-3.02729752407745,155.58679378628756,98.88624266310079
constant,0,6,true,poisson_separate,g11_o1,11,False,True,-239.3412899867379,44.68602973828796,141.81602925500698,3.4595881383604583
constant,0,6,true,poisson_separate,g10_o1,10,False,True,-239.3469403764229,45.02245956643581,139.1907365255875,2.786728482009307
constant,0,6,true,poisson_separate,g04_o1,4,False,True,-244.12935798236913,-3.086059227109482,153.5925748921615,99.00376606923109
constant,0,6,true,poisson_separate,g20_o1,20,False,True,-592.8353600631565,-4.617291698047554,929.952549791445,102.06623101105599
constant,0,6,true,poisson_separate,g08_o2,8,False,True,-601.4525663341894,0.19810640940396787,1013.205300786129,92.43543479612433
constant,0,6,true,poisson_separate,g14_o1,14,False,True,-589.9680899656615,-2.199843580686686,874.9825144843095,97.23133477627314
constant,0,6,hapibd,poisson_shared,g03_o1,3,False,True,-1119.617547554639,-179.48490663466814,63952.175729947165,451.80146088398357
constant,0,6,hapibd,poisson_shared,g13_o1,13,False,True,-772.8797657697364,9.410916634939053,15401.729470204455,74.00981434503998
constant,0,6,hapibd,poisson_shared,g07_o1,7,False,True,-650.6227326317085,-106.87726874366352,985.9975851024099,306.58618510321185
constant,0,6,hapibd,poisson_shared,g17_o1,17,False,True,-316.8983436885167,-99.84853753982945,319.8287871588219,292.5287226948202
constant,0,6,hapibd,poisson_shared,g06_o1,6,False,True,-650.7899391576516,-117.26255949575273,965.7418635259323,327.35676660629287
constant,0,6,hapibd,poisson_shared,g22_o1,22,False,True,-224.34352097473447,45.724556508188414,115.61119619284776,1.3825345985400233
constant,0,6,hapibd,poisson_shared,g16_o1,16,False,False,-307.852735404241,-103.83247730564295,296.7501190340912,300.496602225298
constant,0,6,hapibd,poisson_shared,g02_o1,2,False,True,-1120.2075478540442,-206.45970499979015,39790.1542232558,505.75105761435816
constant,0,6,hapibd,poisson_shared,g12_o1,12,False,True,-1048.5981399215038,-143.52677928352037,183264.65410065968,379.8852061812412
constant,0,6,hapibd,poisson_shared,g15_o2,15,False,False,-239.63818776897475,45.00108672624706,149.95641873190527,2.8294741624026223
constant,0,6,hapibd,poisson_shared,g21_o2,21,False,False,-776.9760339289821,-112.57979628744599,6746.992601335027,317.9912401896432
constant,0,6,hapibd,poisson_shared,g09_o1,9,False,True,-261.1474625898194,-48.28891666699838,242.77926600803917,189.4094809487644
constant,0,6,hapibd,poisson_shared,g19_o1,19,False,True,-314.381460131714,-94.56461132669239,310.0229613866244,281.96087026838524
constant,0,6,hapibd,poisson_shared,g08_o1,8,False,False,-1092.5656644148871,-172.07317566495544,66757.07161181423,436.97799894485615
constant,0,6,hapibd,poisson_shared,g18_o1,18,False,True,-606.6764498058751,-122.62837311769768,1023.8659159409517,338.08839384953507
constant,0,6,hapibd,poisson_shared,g16_o2,16,False,True,-305.28064189464897,-106.48655135652004,290.45271166484895,305.804750328268
constant,0,6,hapibd,poisson_shared,g22_o2,22,False,False,-239.45691804597973,44.059510736950955,143.52868656600626,4.71262614105169
constant,0,6,hapibd,poisson_shared,g12_o2,12,False,False,-1127.2557796891467,-199.2520998866128,63723.057260302034,491.33584738813994
constant,0,6,hapibd,poisson_shared,g05_o1,5,False,True,-325.3932040612085,-89.27053792748755,436.29198438604703,271.37272346976755
constant,0,6,hapibd,poisson_shared,g21_o1,21,False,True,-616.1822209596801,-89.82964620596323,833.282278913618,272.4909400270036
constant,0,6,hapibd,poisson_shared,g09_o2,9,False,False,-290.14695434596194,-46.80413998374914,346.8744392603387,186.43992758252807
constant,0,6,hapibd,poisson_shared,g15_o1,15,False,True,-225.24805785524822,44.539541771074255,116.04771683081053,3.752564072740086
constant,0,6,hapibd,poisson_shared,g01_o1,1,False,True,-323.3780567673582,-103.48414169545386,455.38439913114945,299.79993100602906
constant,0,6,hapibd,poisson_shared,g11_o1,11,False,True,-254.61140976813124,38.613537789765445,302.52510684048406,15.604572035379071
constant,0,6,hapibd,poisson_shared,g10_o1,10,False,True,-250.74017129513416,39.44468296425042,255.5495907960996,13.942281686405138
constant,0,6,hapibd,poisson_shared,g04_o1,4,False,True,-260.5185563200366,-45.823349917033696,217.24063608973648,184.4783474489015
constant,0,6,hapibd,poisson_shared,g20_o1,20,False,True,-792.2202086457288,-96.12165551600037,7145.33350748465,285.07495864663053
constant,0,6,hapibd,poisson_shared,g08_o2,8,False,True,-1031.380045069422,-4.828668370807561,1396.667468358951,102.48898435624687
constant,0,6,hapibd,poisson_shared,g14_o1,14,False,True,-767.4114725924219,6.65923633981737,13940.755240842784,79.51317493529177
constant,0,6,hapibd,poisson_separate,g03_o1,3,False,True,-543.0876490173697,-1.6313136467226061,802.9798739081929,96.09427490835765
constant,0,6,hapibd,poisson_separate,g13_o1,13,False,True,-544.714373508202,-2.1282391302343435,779.3847095767536,97.08812587540915
constant,0,6,hapibd,poisson_separate,g07_o1,7,False,True,-547.6180761238178,-3.869487088909143,799.7012749408586,100.57062179270622
constant,0,6,hapibd,poisson_separate,g17_o1,17,False,True,-239.52988303649045,-1.6980036211966643,145.1744798517547,96.22765485734902
constant,0,6,hapibd,poisson_separate,g06_o1,6,False,True,-545.9039342134422,-2.8330733160733956,806.0367733800094,98.49779424707083
constant,0,6,hapibd,poisson_separate,g22_o1,22,False,True,-223.91783610764378,45.41909662277567,112.27017196187273,1.9934543693643336
constant,0,6,hapibd,poisson_separate,g16_o1,16,False,True,-239.60582446926347,-1.9640314596835322,155.15961474034327,96.7597105342918
constant,0,6,hapibd,poisson_separate,g02_o1,2,False,True,-544.2705129210474,-3.6245935385064056,756.9535855479148,100.0808346919842
constant,0,6,hapibd,poisson_separate,g12_o1,12,False,True,-544.7092590039841,-2.803140437513743,779.9672812248771,98.43792848993193
constant,0,6,hapibd,poisson_separate,g15_o2,15,False,True,-240.66190086047254,45.208076279318476,149.23257943560515,2.415495056285437
constant,0,6,hapibd,poisson_separate,g21_o2,21,False,True,-547.3772586723014,-6.2612827108843785,812.0670927950649,105.35421303680225
constant,0,6,hapibd,poisson_separate,g09_o1,9,False,False,-243.18857441532975,-4.025915508806707,152.99693238619187,100.88347863283295
constant,0,6,hapibd,poisson_separate,g19_o1,19,False,True,-236.61141458612406,-2.0779544570024036,133.43455658215095,96.98755652889942
constant,0,6,hapibd,poisson_separate,g08_o1,8,False,True,-547.9073711468279,-2.852094889629923,809.700798400137,98.53583739414815
constant,0,6,hapibd,poisson_separate,g18_o1,18,False,True,-546.0570170603953,-3.030480336210638,818.8477116149247,98.89260828733073
constant,0,6,hapibd,poisson_separate,g16_o2,16,False,False,-239.0780745283518,-2.805382723087088,153.48826733720773,98.44241306111311
constant,0,6,hapibd,poisson_separate,g22_o2,22,False,False,-237.40424858256307,45.4139053181915,136.03202426473908,2.003836978469508
constant,0,6,hapibd,poisson_separate,g12_o2,12,False,False,-549.4219775056589,-3.6984105739740265,839.6236732764544,100.22846876279827
constant,0,6,hapibd,poisson_separate,g05_o1,5,False,True,-237.58893835477386,-2.1708229871307227,142.371492823774,97.17329358915778
constant,0,6,hapibd,poisson_separate,g21_o1,21,False,False,-547.3973451241993,-3.982070459566353,811.8409128557677,100.79578853412525
constant,0,6,hapibd,poisson_separate,g09_o2,9,False,True,-238.60790449597715,-3.7903952284688094,146.13733347885585,100.41243807186994
constant,0,6,hapibd,poisson_separate,g15_o1,15,False,False,-224.40819547145475,44.74572352830424,116.33695721064126,3.3402005582992036
constant,0,6,hapibd,poisson_separate,g01_o1,1,False,True,-236.81209214421722,-0.5817560979341602,137.26781086811522,93.9951598107848
constant,0,6,hapibd,poisson_separate,g11_o1,11,False,True,-237.80696216787345,42.200172895028274,138.6726038033339,8.431301824847068
constant,0,6,hapibd,poisson_separate,g10_o1,10,False,True,-235.57723372469175,45.300126464444126,138.67895341790663,2.231394686048402
constant,0,6,hapibd,poisson_separate,g04_o1,4,False,True,-239.53616508005211,-1.3396017167110086,153.60665796657798,95.51085104832259
constant,0,6,hapibd,poisson_separate,g20_o1,20,False,True,-546.0483095008817,-4.329644505378013,820.6402038813189,101.49093662579594
constant,0,6,hapibd,poisson_separate,g08_o2,8,False,False,-546.5765508842078,-0.7727485849422909,803.4797172952126,94.37714478480953
constant,0,6,hapibd,poisson_separate,g14_o1,14,False,True,-546.3281800082146,-2.808726808470158,830.3439640363443,98.44910123175522
constant,0,7,true,poisson_shared,g03_o1,3,False,True,-1089.2512079188375,-22.450551008227205,1554.0101205141814,138.31013083539315
constant,0,7,true,poisson_shared,g13_o1,13,False,True,-800.3347931102012,-3.346657821021977,6705.352016247168,100.10234446063657
constant,0,7,true,poisson_shared,g07_o1,7,False,True,-798.3050527182038,-143.62132811335553,3642.128463450147,380.65168504561444
constant,0,7,true,poisson_shared,g17_o1,17,False,True,-320.22351464126024,-110.38834954178664,334.74238193133215,314.1857279024589
constant,0,7,true,poisson_shared,g06_o1,6,False,True,-694.5902768562643,-136.80114671274404,1015.840645989092,367.01132224400624
constant,0,7,true,poisson_shared,g22_o1,22,False,True,-224.61001244997806,44.83020261802129,114.51171194883949,3.748623582550767
constant,0,7,true,poisson_shared,g16_o1,16,False,True,-307.78102876064224,-120.59791568669215,301.0384992267298,334.60486019191114
constant,0,7,true,poisson_shared,g02_o1,2,False,True,-1167.0443923276453,-232.63691539519382,16632.930562712318,558.6828596091403
constant,0,7,true,poisson_shared,g12_o1,12,False,True,-1102.4745764755744,-148.5181898996319,69803.64062257823,390.44540861804785
constant,0,7,true,poisson_shared,g15_o2,15,False,False,-237.8712441564624,44.46661885281097,138.30426704370734,4.4757911130076184
constant,0,7,true,poisson_shared,g21_o2,21,False,True,-682.9640614675599,-136.07389795387596,1004.1700409650158,365.55682472624926
constant,0,7,true,poisson_shared,g09_o1,9,False,True,-276.8308583168018,-68.30162863539185,292.1298885503954,230.0122860896461
constant,0,7,true,poisson_shared,g19_o1,19,False,True,-307.90681320167425,-123.08920499536993,301.6343983619732,339.58743880913323
constant,0,7,true,poisson_shared,g08_o1,8,False,True,-1065.9574253020241,-20.973189490183373,1527.545990223759,135.35540779900327
constant,0,7,true,poisson_shared,g18_o1,18,False,True,-657.762495199066,-131.63249758516238,1034.9402975437956,356.6740239889785
constant,0,7,true,poisson_shared,g16_o2,16,False,False,-312.70853271462,-115.94572827961694,309.39078981449336,325.3004853773976
constant,0,7,true,poisson_shared,g22_o2,22,False,False,-238.50643253578988,43.8905284023552,136.9243410126751,5.6279720138952
constant,0,7,true,poisson_shared,g12_o2,12,False,False,-1172.31626443214,-222.30856257937873,27945.650473870377,538.0261539777046
constant,0,7,true,poisson_shared,g05_o1,5,False,True,-297.0569198488886,-71.43139664344123,420.51209268060336,236.27182210561784
constant,0,7,true,poisson_shared,g21_o1,21,False,False,-683.3785340707058,-135.592825209163,970.9372877826302,364.5946792364817
constant,0,7,true,poisson_shared,g09_o2,9,False,False,-305.26839826606454,-73.82624300998242,448.318187323772,241.06151483857957
constant,0,7,true,poisson_shared,g15_o1,15,False,True,-226.53088431124496,44.551487736345855,121.16648297972232,4.3060533459824395
constant,0,7,true,poisson_shared,g01_o1,1,False,True,-326.93479672777,-114.32233329602313,491.9853838489257,322.0536954103868
constant,0,7,true,poisson_shared,g11_o1,11,False,True,-258.50023092758903,39.050544231866695,363.97953994701436,15.307940354872892
constant,0,7,true,poisson_shared,g10_o1,10,False,True,-257.85989188720106,38.34864492192395,284.3342153190708,16.71173897478738
