scenario,pool,replicate,source,variant,candidate,graph,status,reliable,ess,pareto_k,seconds
constant,0,0,hapibd,poisson_separate,g01_o1,1,ok,False,1.2502332492419717,1.7818169202943437,15.967691333033144
constant,0,0,hapibd,poisson_separate,g11_o1,11,ok,False,5.71898331431554,1.9859468489233805,34.65358920954168
constant,0,0,hapibd,poisson_separate,g10_o1,10,ok,False,2.134641845527149,2.718836295818363,29.400786167010665
constant,0,0,hapibd,poisson_separate,g04_o1,4,ok,False,1.7049712302680917,2.648689747417002,30.18703716713935
constant,0,0,hapibd,poisson_separate,g20_o1,20,ok,False,3.495005302943855,2.346313760240893,33.80695737525821
constant,0,0,hapibd,poisson_separate,g08_o2,8,ok,False,3.6653320254363995,1.8791174413479064,34.56593258399516
constant,0,0,hapibd,poisson_separate,g14_o1,14,ok,False,5.603103010710128,2.0111831554883595,33.81227287463844
constant,0,1,true,poisson_shared,g03_o1,3,ok,False,40.988368432560804,1.019376047705028,12.57785908319056
constant,0,1,true,poisson_shared,g13_o1,13,ok,False,1.211986771890551,1.5099370684165754,38.3599634161219
constant,0,1,true,poisson_shared,g07_o1,7,ok,False,1.437931268252138,1.8271196261329292,39.02654683403671
constant,0,1,true,poisson_shared,g17_o1,17,ok,False,1.802451673371158,1.4331145585033112,22.66197895910591
constant,0,1,true,poisson_shared,g06_o1,6,ok,False,1.4292867911122051,1.8840171661402347,31.79314837511629
constant,0,1,true,poisson_shared,g22_o1,22,ok,False,1.1737666163207359,1.9318434475687027,18.774086999706924
constant,0,1,true,poisson_shared,g16_o1,16,ok,False,1.7238931778524573,2.5378955894184747,29.89368095807731
constant,0,1,true,poisson_shared,g02_o1,2,ok,False,5.710876742732374,1.0676064184922918,13.810896458104253
constant,0,1,true,poisson_shared,g12_o1,12,ok,False,1.374107892399161,2.3294676762535858,40.64283154066652
constant,0,1,true,poisson_shared,g15_o2,15,ok,False,42.59125799595957,1.5279134247223973,22.63105862494558
constant,0,1,true,poisson_shared,g21_o2,21,ok,False,1.749859736028227,2.285218685226339,28.658017374575138
constant,0,1,true,poisson_shared,g09_o1,9,ok,False,7.531746737027666,1.710081940527067,29.738755041733384
constant,0,1,true,poisson_shared,g19_o1,19,ok,False,17.087662067072614,1.698533823153272,29.76884908322245
constant,0,1,true,poisson_shared,g08_o1,8,ok,False,2.6251457514236503,2.7241229527105393,28.159396750852466
constant,0,1,true,poisson_shared,g18_o1,18,ok,False,5.9050698779802415,2.222159107224618,35.472631459124386
constant,0,1,true,poisson_shared,g16_o2,16,ok,False,3.1155707908261916,1.354846037778329,28.701043667271733
constant,0,1,true,poisson_shared,g22_o2,22,ok,False,2.1045083588042233,1.9523527763614446,19.675125583074987
constant,0,1,true,poisson_shared,g12_o2,12,ok,False,3.374903859150353,1.7916352057942648,33.27164574991912
constant,0,1,true,poisson_shared,g05_o1,5,ok,False,4.325197132994454,3.1529906814291495,30.622182458639145
constant,0,1,true,poisson_shared,g21_o1,21,ok,False,11.630402477115913,4.365670998647378,27.79061666689813
constant,0,1,true,poisson_shared,g09_o2,9,ok,False,6.019663721361027,3.559304772847387,37.98295066691935
constant,0,1,true,poisson_shared,g15_o1,15,ok,False,6.574889267946741,1.4812471452534168,18.312365375459194
constant,0,1,true,poisson_shared,g01_o1,1,ok,False,24.746775377555515,1.201647665667011,11.339560208842158
constant,0,1,true,poisson_shared,g11_o1,11,ok,False,3.987233795855399,2.0121548309413235,33.108868290670216
constant,0,1,true,poisson_shared,g10_o1,10,ok,False,2.9793662578478544,1.7920536201686912,31.903420416638255
constant,0,1,true,poisson_shared,g04_o1,4,ok,False,4.055282848544059,1.6129875581121622,30.712397625669837
constant,0,1,true,poisson_shared,g20_o1,20,ok,False,1.8493680240809482,2.085729384714254,28.05758299957961
constant,0,1,true,poisson_shared,g08_o2,8,ok,False,16.64755333543646,1.9523282836435625,30.715553542599082
constant,0,1,true,poisson_shared,g14_o1,14,ok,False,8.048722579541625,1.7698503261431147,29.744082249701023
constant,0,1,true,poisson_separate,g03_o1,3,ok,False,4.405003922228127,1.4288649050733677,16.613630458712578
constant,0,1,true,poisson_separate,g13_o1,13,ok,False,5.265456955662397,2.48606180936643,38.41611225064844
constant,0,1,true,poisson_separate,g07_o1,7,ok,False,5.213084625543781,2.6997251425892927,39.03559966664761
constant,0,1,true,poisson_separate,g17_o1,17,ok,False,7.767148324954978,2.336887277563987,33.96134312450886
constant,0,1,true,poisson_separate,g06_o1,6,ok,False,7.319063644228076,1.9610621815857798,33.52327429223806
constant,0,1,true,poisson_separate,g22_o1,22,ok,False,5.309884276676157,2.079553029769607,40.29810991603881
constant,0,1,true,poisson_separate,g16_o1,16,ok,False,3.082492639137173,2.240783983787972,33.48910766746849
constant,0,1,true,poisson_separate,g02_o1,2,ok,False,2.7262137393861248,2.1393239186521518,17.160612209700048
constant,0,1,true,poisson_separate,g12_o1,12,ok,False,24.277967130468667,2.119528207935691,37.18046879209578
constant,0,1,true,poisson_separate,g15_o2,15,ok,False,3.7762305528811084,1.9635959824673357,32.09449116606265
constant,0,1,true,poisson_separate,g21_o2,21,ok,False,2.324343368959524,2.273462022437191,36.58399041648954
constant,0,1,true,poisson_separate,g09_o1,9,ok,False,2.978799189997349,2.0622629482726276,39.823402625508606
constant,0,1,true,poisson_separate,g19_o1,19,ok,False,8.24098756506585,1.821002701184688,43.29793212469667
constant,0,1,true,poisson_separate,g08_o1,8,ok,False,2.190615698577125,1.7687174988177734,38.96153054200113
constant,0,1,true,poisson_separate,g18_o1,18,ok,False,5.124293914327229,2.3166106352194253,34.89162058290094
constant,0,1,true,poisson_separate,g16_o2,16,ok,False,15.004795436278176,2.0290249862906236,39.259592458605766
constant,0,1,true,poisson_separate,g22_o2,22,ok,False,1.2651712752547766,2.0157297534598784,49.82922508288175
constant,0,1,true,poisson_separate,g12_o2,12,ok,False,11.59414603048846,2.0694328680059,39.75419362448156
constant,0,1,true,poisson_separate,g05_o1,5,ok,False,3.5795380241077255,1.8439910661253776,34.08505220897496
constant,0,1,true,poisson_separate,g21_o1,21,ok,False,2.6399286975260865,2.611741720612248,40.25847216695547
constant,0,1,true,poisson_separate,g09_o2,9,ok,False,1.2445894660762113,1.9409828499281858,36.77143224980682
constant,0,1,true,poisson_separate,g15_o1,15,ok,False,9.046308624358893,2.1276381386193313,25.082065374590456
constant,0,1,true,poisson_separate,g01_o1,1,ok,False,3.8607132448185277,1.8282213307761161,14.99799000006169
constant,0,1,true,poisson_separate,g11_o1,11,ok,False,4.566833043242126,2.513061231958033,31.77000329270959
constant,0,1,true,poisson_separate,g10_o1,10,ok,False,5.67824922223797,1.9115239014998595,31.124265584163368
constant,0,1,true,poisson_separate,g04_o1,4,ok,False,1.1159521035358373,2.1735191042011945,28.146378041245043
constant,0,1,true,poisson_separate,g20_o1,20,ok,False,1.5191636222097045,2.3196722302212422,38.948417166247964
constant,0,1,true,poisson_separate,g08_o2,8,ok,False,7.194122014165944,2.06326660183939,34.52616137545556
constant,0,1,true,poisson_separate,g14_o1,14,ok,False,3.4871527704603555,2.5720141159782024,38.72627225052565
constant,0,1,hapibd,poisson_shared,g03_o1,3,ok,False,1.0025602947891479,1.1740393550628885,13.636774541810155
constant,0,1,hapibd,poisson_shared,g13_o1,13,ok,False,1.149558683253688,1.771953175320038,35.141596167348325
constant,0,1,hapibd,poisson_shared,g07_o1,7,ok,False,4.098370489962262,1.7848498631800114,30.648326666094363
constant,0,1,hapibd,poisson_shared,g17_o1,17,ok,False,10.711143159873705,1.8804707924920385,28.082979707978666
constant,0,1,hapibd,poisson_shared,g06_o1,6,ok,False,7.089014801181314,1.5407975605419184,32.401713041588664
constant,0,1,hapibd,poisson_shared,g22_o1,22,ok,False,3.139433870796168,1.3590880160382028,18.741379792802036
constant,0,1,hapibd,poisson_shared,g16_o1,16,ok,False,1.0246938105444316,1.6580217668691806,30.80906725022942
constant,0,1,hapibd,poisson_shared,g02_o1,2,ok,False,3.287886522288872,1.0694856436700366,15.353298041969538
constant,0,1,hapibd,poisson_shared,g12_o1,12,ok,False,3.9352838739394627,3.1194472203285977,41.95779674965888
constant,0,1,hapibd,poisson_shared,g15_o2,15,ok,False,4.122541961369214,1.5367790732834634,24.657281208783388
constant,0,1,hapibd,poisson_shared,g21_o2,21,ok,False,23.128838681134777,1.383827284097279,28.34366379212588
constant,0,1,hapibd,poisson_shared,g09_o1,9,ok,False,4.185805957780545,2.6162868874983976,30.440643542446196
constant,0,1,hapibd,poisson_shared,g19_o1,19,ok,False,1.683350471884121,1.3704476005339332,31.49048045836389
constant,0,1,hapibd,poisson_shared,g08_o1,8,ok,False,4.914023698265917,1.6594433266902244,33.54832991678268
constant,0,1,hapibd,poisson_shared,g18_o1,18,ok,False,1.0520511261384642,3.0883362416005364,37.2172272503376
constant,0,1,hapibd,poisson_shared,g16_o2,16,ok,False,2.7290778815199337,1.6040358797744794,29.093419292010367
constant,0,1,hapibd,poisson_shared,g22_o2,22,ok,False,8.092200399878191,1.8124963739151663,21.46708916593343
constant,0,1,hapibd,poisson_shared,g12_o2,12,ok,False,1.177298110473497,1.9058867138916462,32.739357749931514
constant,0,1,hapibd,poisson_shared,g05_o1,5,ok,False,2.922451204859306,1.8924108458147084,39.96114774979651
constant,0,1,hapibd,poisson_shared,g21_o1,21,ok,False,1.3633659797552404,1.5055389313674976,24.500272625125945
constant,0,1,hapibd,poisson_shared,g09_o2,9,ok,False,1.9624927969571102,1.787495981961007,43.80758091621101
constant,0,1,hapibd,poisson_shared,g15_o1,15,ok,False,47.05738098143808,1.3870672647753228,18.707403500564396
constant,0,1,hapibd,poisson_shared,g01_o1,1,ok,False,2.375100043280431,1.1911475957553266,13.739652333781123
constant,0,1,hapibd,poisson_shared,g11_o1,11,ok,False,4.878967200800083,1.8467803586836657,32.039931332692504
constant,0,1,hapibd,poisson_shared,g10_o1,10,ok,False,21.36524958001561,1.6989079711074624,30.88211958296597
constant,0,1,hapibd,poisson_shared,g04_o1,4,ok,False,6.873062142713647,1.818162368940159,32.64263191726059
constant,0,1,hapibd,poisson_shared,g20_o1,20,ok,False,14.77048533042201,1.7830362509924447,24.25723358336836
constant,0,1,hapibd,poisson_shared,g08_o2,8,ok,False,6.871438424610271,2.6370839302921505,30.863090249709785
constant,0,1,hapibd,poisson_shared,g14_o1,14,ok,False,2.3768503957006346,1.9524619886903223,30.539560083299875
constant,0,1,hapibd,poisson_separate,g03_o1,3,ok,False,4.788624586570675,1.610483492283726,15.418642999604344
constant,0,1,hapibd,poisson_separate,g13_o1,13,ok,False,1.5758628574245477,2.24742146758353,36.16499075014144
constant,0,1,hapibd,poisson_separate,g07_o1,7,ok,False,1.192581808303331,2.3520386979615537,38.62442516628653
constant,0,1,hapibd,poisson_separate,g17_o1,17,ok,False,1.2716301518196567,2.465807691030649,32.551460875198245
constant,0,1,hapibd,poisson_separate,g06_o1,6,ok,False,4.237567075276777,2.5251447342717266,37.48798908293247
constant,0,1,hapibd,poisson_separate,g22_o1,22,ok,False,1.1460087766318494,2.3926341893948573,36.00031599961221
constant,0,1,hapibd,poisson_separate,g16_o1,16,ok,False,3.028889044654369,2.2403497430788812,33.85440958291292
constant,0,1,hapibd,poisson_separate,g02_o1,2,ok,False,1.0543242509754398,2.831439451224882,16.18780987523496
constant,0,1,hapibd,poisson_separate,g12_o1,12,ok,False,8.121393384954388,3.091636641661043,35.67423137463629
constant,0,1,hapibd,poisson_separate,g15_o2,15,ok,False,2.5521141452920086,2.3851946431444886,31.602986125275493
constant,0,1,hapibd,poisson_separate,g21_o2,21,ok,False,1.6311869618393104,2.2378339528135873,32.682016832754016
constant,0,1,hapibd,poisson_separate,g09_o1,9,ok,False,2.500955178034707,2.1446286326698614,32.269486541859806
constant,0,1,hapibd,poisson_separate,g19_o1,19,ok,False,5.907935868108783,2.1267492535539856,38.31628470867872
constant,0,1,hapibd,poisson_separate,g08_o1,8,ok,False,1.1597671101297922,2.114446921636871,40.388908999972045
constant,0,1,hapibd,poisson_separate,g18_o1,18,ok,False,5.298219860853154,2.405923074432059,33.38105845823884
constant,0,1,hapibd,poisson_separate,g16_o2,16,ok,False,1.9185413801411406,1.98642721306327,33.501837542280555
constant,0,1,hapibd,poisson_separate,g22_o2,22,ok,False,6.002283673612618,1.9346472158390446,44.02320700045675
constant,0,1,hapibd,poisson_separate,g12_o2,12,ok,False,2.6989552817143614,1.8405884688506333,37.41850212495774
constant,0,1,hapibd,poisson_separate,g05_o1,5,ok,False,2.7857374347256565,2.0608914965812355,30.30223612487316
constant,0,1,hapibd,poisson_separate,g21_o1,21,ok,False,2.9139572183331315,2.180833383762042,35.89546983316541
constant,0,1,hapibd,poisson_separate,g09_o2,9,ok,False,1.1498197326094206,2.6437706222976076,39.063952166587114
constant,0,1,hapibd,poisson_separate,g15_o1,15,ok,False,4.339114802996476,1.8441408251760951,26.032042667269707
constant,0,1,hapibd,poisson_separate,g01_o1,1,ok,False,8.18128491450408,1.7869628678023592,15.595851541496813
constant,0,1,hapibd,poisson_separate,g11_o1,11,ok,False,4.784475604571487,1.9232987534440267,29.2787503330037
constant,0,1,hapibd,poisson_separate,g10_o1,10,ok,False,3.7523736958153733,2.0284987422392433,29.159389667212963
constant,0,1,hapibd,poisson_separate,g04_o1,4,ok,False,1.3076390889144955,2.454627577881937,29.814367707818747
constant,0,1,hapibd,poisson_separate,g20_o1,20,ok,False,2.0626172286415136,2.0993857128095494,34.77296791691333
constant,0,1,hapibd,poisson_separate,g08_o2,8,ok,False,2.3230537548704455,3.1199769701300766,32.900917291641235
constant,0,1,hapibd,poisson_separate,g14_o1,14,ok,False,2.633670970124739,2.094913962538874,33.85867370758206
constant,0,2,true,poisson_shared,g03_o1,3,ok,False,21.909125308700798,1.1898728314651188,12.581513999961317
constant,0,2,true,poisson_shared,g13_o1,13,ok,False,2.3209640916217444,2.1118487394710113,36.22842549998313
constant,0,2,true,poisson_shared,g07_o1,7,ok,False,3.0257603360995664,2.733017827694597,34.167384499683976
constant,0,2,true,poisson_shared,g17_o1,17,ok,False,5.719209576698557,1.5699704547955313,26.96778362430632
constant,0,2,true,poisson_shared,g06_o1,6,ok,False,6.328093281524442,1.7681457959424496,36.9780175415799
constant,0,2,true,poisson_shared,g22_o1,22,ok,False,5.611937069093314,1.6859764652751215,17.67049791663885
constant,0,2,true,poisson_shared,g16_o1,16,ok,False,3.3300071790962806,1.5237306398535875,29.959006667137146
constant,0,2,true,poisson_shared,g02_o1,2,ok,False,22.011120318335035,1.0962497220866998,14.201519208028913
constant,0,2,true,poisson_shared,g12_o1,12,ok,False,3.8607588959333805,2.5617336272897524,39.945928500033915
constant,0,2,true,poisson_shared,g15_o2,15,ok,False,24.755663956956724,1.5469154345685694,24.875759333372116
constant,0,2,true,poisson_shared,g21_o2,21,ok,False,3.1946007032951718,1.725798838580303,28.793107707984746
constant,0,2,true,poisson_shared,g09_o1,9,ok,False,3.461623402674873,1.473954034454563,30.352280791848898
constant,0,2,true,poisson_shared,g19_o1,19,ok,False,2.322821727221228,1.584143377863867,34.53244995791465
constant,0,2,true,poisson_shared,g08_o1,8,ok,False,1.5520771377698934,2.16880558105206,30.517619791440666
constant,0,2,true,poisson_shared,g18_o1,18,ok,False,3.5350614181027216,1.98305446626483,32.97718920838088
constant,0,2,true,poisson_shared,g16_o2,16,ok,False,6.52669636132655,1.759670277107732,26.336468749679625
constant,0,2,true,poisson_shared,g22_o2,22,ok,False,13.859153498565755,1.801728298536838,21.54234708286822
constant,0,2,true,poisson_shared,g12_o2,12,ok,False,2.5699769707580096,1.7831884278673285,30.972972000017762
constant,0,2,true,poisson_shared,g05_o1,5,ok,False,2.825510898456812,2.229778015078468,35.15138833317906
constant,0,2,true,poisson_shared,g21_o1,21,ok,False,3.2306617956570047,3.357084489350446,27.557518624700606
constant,0,2,true,poisson_shared,g09_o2,9,ok,False,3.1410073113131283,2.624072343513171,28.19922237470746
constant,0,2,true,poisson_shared,g15_o1,15,ok,False,1.152935715143887,1.6494160057903886,20.018007459118962
constant,0,2,true,poisson_shared,g01_o1,1,ok,False,27.229814638328648,1.057965685837691,15.195357833057642
constant,0,2,true,poisson_shared,g11_o1,11,ok,False,6.746131050134509,1.5093273693142721,34.73348020762205
constant,0,2,true,poisson_shared,g10_o1,10,ok,False,2.3359080819743383,1.7261077719151336,28.97131233289838
constant,0,2,true,poisson_shared,g04_o1,4,ok,False,12.802982742472462,1.5869338042804684,35.77239445783198
constant,0,2,true,poisson_shared,g20_o1,20,ok,False,8.115990230427837,1.448567778609971,28.312041541561484
constant,0,2,true,poisson_shared,g08_o2,8,ok,False,1.1482335205084404,4.054073670250722,29.979714499786496
constant,0,2,true,poisson_shared,g14_o1,14,ok,False,2.0048011281674905,2.174110851540548,26.97642737533897
constant,0,2,true,poisson_separate,g03_o1,3,ok,False,15.892001093657749,1.6504145072598768,16.129999792203307
constant,0,2,true,poisson_separate,g13_o1,13,ok,False,1.2743944300789753,2.290762203158583,43.705691625364125
constant,0,2,true,poisson_separate,g07_o1,7,ok,False,3.100611095257188,2.4680183897131087,37.248558291234076
constant,0,2,true,poisson_separate,g17_o1,17,ok,False,1.6199632637605559,2.242232995444777,33.16634837444872
constant,0,2,true,poisson_separate,g06_o1,6,ok,False,3.2070109082589315,2.499445173463126,34.5629476653412
constant,0,2,true,poisson_separate,g22_o1,22,ok,False,1.2853519455716171,2.7737049237518465,41.25910454057157
constant,0,2,true,poisson_separate,g16_o1,16,ok,False,1.2952368061766129,2.109155073709605,32.89455516729504
constant,0,2,true,poisson_separate,g02_o1,2,ok,False,3.909924742768539,1.8078292950198322,16.94122629147023
constant,0,2,true,poisson_separate,g12_o1,12,ok,False,1.0262591840123627,1.8425996556414712,38.54982816707343
constant,0,2,true,poisson_separate,g15_o2,15,ok,False,9.737584754419824,1.8435927179134959,31.727206625044346
constant,0,2,true,poisson_separate,g21_o2,21,ok,False,9.470037909024958,2.4159476742308956,35.142361249774694
constant,0,2,true,poisson_separate,g09_o1,9,ok,False,1.8889141547713981,2.9821965061731466,38.251742790453136
constant,0,2,true,poisson_separate,g19_o1,19,ok,False,3.3986291667352546,2.0690060052009134,40.32480787485838
constant,0,2,true,poisson_separate,g08_o1,8,ok,False,2.781969519114019,2.731215543472489,43.42576020769775
constant,0,2,true,poisson_separate,g18_o1,18,ok,False,1.1364547145950252,2.0743631337604413,37.6854712087661
constant,0,2,true,poisson_separate,g16_o2,16,ok,False,1.9318190903633257,2.9053536577981363,38.258983083069324
constant,0,2,true,poisson_separate,g22_o2,22,ok,False,3.95165073779855,3.1446063873229217,48.848964042030275
constant,0,2,true,poisson_separate,g12_o2,12,ok,False,3.210665428911734,2.0351329572273387,38.097457458265126
constant,0,2,true,poisson_separate,g05_o1,5,ok,False,1.5631376181881493,4.478696395400751,36.84583387430757
constant,0,2,true,poisson_separate,g21_o1,21,ok,False,6.455214199714049,1.908199870056714,38.48537145741284
constant,0,2,true,poisson_separate,g09_o2,9,ok,False,1.8028979582092854,2.1997371398323433,37.755673750303686
constant,0,2,true,poisson_separate,g15_o1,15,ok,False,10.443384132025933,1.73817151497393,25.724853583611548
constant,0,2,true,poisson_separate,g01_o1,1,ok,False,3.612280821493469,1.5954990609294504,15.928038333542645
constant,0,2,true,poisson_separate,g11_o1,11,ok,False,3.4318658355448552,1.9279596477892242,29.31116954050958
constant,0,2,true,poisson_separate,g10_o1,10,ok,False,3.4680413921497326,2.5988866542095113,28.050952666439116
constant,0,2,true,poisson_separate,g04_o1,4,ok,False,1.814732263796329,2.2608007709610405,29.605054375715554
constant,0,2,true,poisson_separate,g20_o1,20,ok,False,1.0050770493343157,3.252525982828847,39.574048957787454
constant,0,2,true,poisson_separate,g08_o2,8,ok,False,1.0038513182718325,2.1041339049186574,35.35163254104555
constant,0,2,true,poisson_separate,g14_o1,14,ok,False,6.7473745274706785,2.175097895599674,34.15037874970585
constant,0,2,hapibd,poisson_shared,g03_o1,3,ok,False,15.360306406223684,1.0871875137487341,16.48743391595781
constant,0,2,hapibd,poisson_shared,g13_o1,13,ok,False,15.017730272472948,1.709096249508635,38.220160415396094
constant,0,2,hapibd,poisson_shared,g07_o1,7,ok,False,4.2200150457501655,2.2294784290616385,30.397294250316918
constant,0,2,hapibd,poisson_shared,g17_o1,17,ok,False,13.648098470254153,1.5453356153548479,28.41325525008142
constant,0,2,hapibd,poisson_shared,g06_o1,6,ok,False,1.4666903793784916,2.8001903544802187,32.95437566656619
constant,0,2,hapibd,poisson_shared,g22_o1,22,ok,False,4.206369020231808,1.7383323703031457,18.46187591738999
constant,0,2,hapibd,poisson_shared,g16_o1,16,ok,False,1.146236044405889,2.0686903964483006,30.722259082831442
constant,0,2,hapibd,poisson_shared,g02_o1,2,ok,False,1.0883809309817207,1.085171893460715,12.994153999723494
constant,0,2,hapibd,poisson_shared,g12_o1,12,ok,False,2.4323747881639655,2.3534169390589565,41.810967084020376
constant,0,2,hapibd,poisson_shared,g15_o2,15,ok,False,7.888041709750373,1.5380682704331732,20.523527957499027
constant,0,2,hapibd,poisson_shared,g21_o2,21,ok,False,1.6232405641657046,2.4980825409643583,25.919141249731183
constant,0,2,hapibd,poisson_shared,g09_o1,9,ok,False,1.548572712542121,2.46864268049957,29.099733458831906
constant,0,2,hapibd,poisson_shared,g19_o1,19,ok,False,6.344377988600643,1.8731442648862067,32.302109708078206
constant,0,2,hapibd,poisson_shared,g08_o1,8,ok,False,4.960313916967111,2.1709393034887534,34.55104470811784
constant,0,2,hapibd,poisson_shared,g18_o1,18,ok,False,5.559278724374997,2.3350426076511224,32.975911332294345
constant,0,2,hapibd,poisson_shared,g16_o2,16,ok,False,3.326741116888717,1.9460180833081198,27.95165312476456
constant,0,2,hapibd,poisson_shared,g22_o2,22,ok,False,5.914959258034765,1.4219835043338822,17.883887791074812
constant,0,2,hapibd,poisson_shared,g12_o2,12,ok,False,7.835234876069739,5.633912769336398,31.596156042069197
constant,0,2,hapibd,poisson_shared,g05_o1,5,ok,False,2.1627916298573986,2.8610375204290723,30.667728166095912
constant,0,2,hapibd,poisson_shared,g21_o1,21,ok,False,6.296418031495797,3.143229011967166,27.04248895868659
constant,0,2,hapibd,poisson_shared,g09_o2,9,ok,False,1.6184528703937084,1.9442011963498818,31.426746666431427
constant,0,2,hapibd,poisson_shared,g15_o1,15,ok,False,8.656677683756445,1.2036165973416872,20.088692999444902
constant,0,2,hapibd,poisson_shared,g01_o1,1,ok,False,42.771858230411524,1.1034225856322204,15.916031916625798
constant,0,2,hapibd,poisson_shared,g11_o1,11,ok,False,4.030300132030692,1.6014758360125376,37.652548499405384
constant,0,2,hapibd,poisson_shared,g10_o1,10,ok,False,1.5564526808694643,1.8118942505423685,30.904947041533887
constant,0,2,hapibd,poisson_shared,g04_o1,4,ok,False,1.7026210732614786,1.42232001641607,40.331648625433445
constant,0,2,hapibd,poisson_shared,g20_o1,20,ok,False,6.724540820397767,1.9631039451041399,28.77589074987918
constant,0,2,hapibd,poisson_shared,g08_o2,8,ok,False,2.8526076278360617,2.2069999812479284,29.38038958236575
constant,0,2,hapibd,poisson_shared,g14_o1,14,ok,False,8.663453201376699,1.4111474164135738,33.2594083333388
constant,0,2,hapibd,poisson_separate,g03_o1,3,ok,False,4.2863359243017225,1.8568482017871493,17.05271766707301
constant,0,2,hapibd,poisson_separate,g13_o1,13,ok,False,1.0736501899090298,2.104664062035784,38.96709933318198
constant,0,2,hapibd,poisson_separate,g07_o1,7,ok,False,3.069307548698138,2.4376479813509806,35.64530316647142
constant,0,2,hapibd,poisson_separate,g17_o1,17,ok,False,1.270849886506155,1.795247832132168,32.941404707729816
constant,0,2,hapibd,poisson_separate,g06_o1,6,ok,False,4.998160627551697,2.2437938092647083,33.51728383358568
constant,0,2,hapibd,poisson_separate,g22_o1,22,ok,False,1.0659580882017259,2.190138776523048,38.03271762467921
constant,0,2,hapibd,poisson_separate,g16_o1,16,ok,False,3.877925440027969,2.6650716895988933,29.56396450009197
constant,0,2,hapibd,poisson_separate,g02_o1,2,ok,False,1.55045863562182,1.8458453682107057,16.536220291629434
constant,0,2,hapibd,poisson_separate,g12_o1,12,ok,False,3.511157942523945,2.5619267855713144,37.11602812539786
constant,0,2,hapibd,poisson_separate,g15_o2,15,ok,False,6.900859858870875,2.153361590616582,30.490032750181854
constant,0,2,hapibd,poisson_separate,g21_o2,21,ok,False,12.45760782177007,2.3500117144324637,31.760947625152767
constant,0,2,hapibd,poisson_separate,g09_o1,9,ok,False,2.822374063305614,2.3657694007117636,32.72421441692859
constant,0,2,hapibd,poisson_separate,g19_o1,19,ok,False,1.3314477184297158,2.17996010853259,36.079574124887586
constant,0,2,hapibd,poisson_separate,g08_o1,8,ok,False,1.8705042386281618,2.5854954148085154,32.32486966717988
constant,0,2,hapibd,poisson_separate,g18_o1,18,ok,False,4.594746314201915,2.360386315686004,35.552612042054534
constant,0,2,hapibd,poisson_separate,g16_o2,16,ok,False,4.021500410689707,2.0694635013921405,31.971830500289798
constant,0,2,hapibd,poisson_separate,g22_o2,22,ok,False,2.9419881996382284,2.515720599398923,42.57121220882982
constant,0,2,hapibd,poisson_separate,g12_o2,12,ok,False,3.616064248360502,2.3786535288271793,35.02292508352548
constant,0,2,hapibd,poisson_separate,g05_o1,5,ok,False,4.328679875212807,2.403648915286983,29.16801479179412
constant,0,2,hapibd,poisson_separate,g21_o1,21,ok,False,1.1175888866932526,2.086528547149525,36.6063182502985
constant,0,2,hapibd,poisson_separate,g09_o2,9,ok,False,2.5099364624929486,2.2140791529674693,37.94827837496996
constant,0,2,hapibd,poisson_separate,g15_o1,15,ok,False,1.6412626749009884,2.488635332763259,26.139027333818376
constant,0,2,hapibd,poisson_separate,g01_o1,1,ok,False,1.8040156204549436,1.6776768902590813,16.922753915190697
constant,0,2,hapibd,poisson_separate,g11_o1,11,ok,False,3.7537550881657715,2.730603288429018,27.213813832961023
constant,0,2,hapibd,poisson_separate,g10_o1,10,ok,False,2.747605059776753,1.811517143831088,24.943186208605766
constant,0,2,hapibd,poisson_separate,g04_o1,4,ok,False,5.914789737009802,2.408334522842911,29.346518667414784
constant,0,2,hapibd,poisson_separate,g20_o1,20,ok,False,1.2010990305680622,3.080283614776607,33.434246624819934
constant,0,2,hapibd,poisson_separate,g08_o2,8,ok,False,5.545090084017684,1.8634890259551065,32.20027062483132
constant,0,2,hapibd,poisson_separate,g14_o1,14,ok,False,5.611616654079949,2.1536499633265187,32.13304704148322
constant,0,3,true,poisson_shared,g03_o1,3,ok,False,19.479855374269267,1.1624600632679898,16.06649124994874
constant,0,3,true,poisson_shared,g13_o1,13,ok,False,2.550587473642834,1.5132783830194518,38.58879062440246
constant,0,3,true,poisson_shared,g07_o1,7,ok,False,11.167823424166567,1.461498425453113,38.72503679152578
constant,0,3,true,poisson_shared,g17_o1,17,ok,False,15.734904522405152,1.2464564509365323,28.286147833801806
constant,0,3,true,poisson_shared,g06_o1,6,ok,False,10.555543225255134,1.8403342985383495,35.53220074996352
constant,0,3,true,poisson_shared,g22_o1,22,ok,False,5.5936137413653295,1.7353146034633185,14.505009582266212
constant,0,3,true,poisson_shared,g16_o1,16,ok,False,1.2143930878871667,1.5057304099415239,28.087207292206585
constant,0,3,true,poisson_shared,g02_o1,2,ok,False,11.848274431102968,1.1082537012998177,13.578216582536697
constant,0,3,true,poisson_shared,g12_o1,12,ok,False,1.9704363676694512,3.0396495625822944,39.142729750834405
constant,0,3,true,poisson_shared,g15_o2,15,ok,False,6.1866046617719235,1.7811930063757373,22.924538374878466
constant,0,3,true,poisson_shared,g21_o2,21,ok,False,4.621775026035516,1.8287012928550908,28.579688959755003
constant,0,3,true,poisson_shared,g09_o1,9,ok,False,8.370887512419147,1.471359349835959,29.862786875106394
